category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-23_25.png,23,25
Living_Things,processed/face/face-64_25.png,64,25
Living_Things,processed/face/face-22_25.png,22,25
Living_Things,processed/face/face-52_25.png,52,25
Nonliving_Things,processed/house/house-82_25.png,82,25
Nonliving_Things,processed/house/house-4_25.png,4,25
Nonliving_Things,processed/house/house-73_25.png,73,25
Nonliving_Things,processed/house/house-42_25.png,42,25
Nonliving_Things,processed/house/house-54_25.png,54,25
Nonliving_Things,processed/house/house-71_25.png,71,25
Living_Things,processed/face/face-60_25.png,60,25
Nonliving_Things,processed/house/house-15_25.png,15,25
Living_Things,processed/face/face-4_25.png,4,25
Living_Things,processed/face/face-24_25.png,24,25
Nonliving_Things,processed/house/house-40_25.png,40,25
Living_Things,processed/face/face-18_25.png,18,25
Living_Things,processed/face/face-91_25.png,91,25
Living_Things,processed/face/face-11_25.png,11,25
Nonliving_Things,processed/house/house-5_25.png,5,25
Living_Things,processed/face/face-29_25.png,29,25
Nonliving_Things,processed/house/house-24_25.png,24,25
Living_Things,processed/face/face-61_25.png,61,25
Living_Things,processed/face/face-58_25.png,58,25
Living_Things,processed/face/face-3_25.png,3,25
Living_Things,processed/face/face-37_25.png,37,25
Living_Things,processed/face/face-27_25.png,27,25
Living_Things,processed/face/face-40_25.png,40,25
Living_Things,processed/face/face-15_25.png,15,25
Living_Things,processed/face/face-98_25.png,98,25
Living_Things,processed/face/face-5_25.png,5,25
Nonliving_Things,processed/house/house-25_25.png,25,25
Living_Things,processed/face/face-78_25.png,78,25
Living_Things,processed/face/face-12_25.png,12,25
Living_Things,processed/face/face-36_25.png,36,25
Living_Things,processed/face/face-51_25.png,51,25
Living_Things,processed/face/face-76_25.png,76,25
Nonliving_Things,processed/house/house-89_25.png,89,25
Living_Things,processed/face/face-9_25.png,9,25
Living_Things,processed/face/face-32_25.png,32,25
Living_Things,processed/face/face-20_25.png,20,25
Nonliving_Things,processed/house/house-49_25.png,49,25
Living_Things,processed/face/face-88_25.png,88,25
Living_Things,processed/face/face-7_25.png,7,25
Nonliving_Things,processed/house/house-34_25.png,34,25
Living_Things,processed/face/face-45_25.png,45,25
Nonliving_Things,processed/house/house-50_25.png,50,25
Nonliving_Things,processed/house/house-58_25.png,58,25
Nonliving_Things,processed/house/house-52_25.png,52,25
Nonliving_Things,processed/house/house-53_25.png,53,25
Living_Things,processed/face/face-70_25.png,70,25
Living_Things,processed/face/face-86_25.png,86,25
Living_Things,processed/face/face-90_25.png,90,25
Living_Things,processed/face/face-72_25.png,72,25
Nonliving_Things,processed/house/house-22_25.png,22,25
Living_Things,processed/face/face-56_25.png,56,25
Nonliving_Things,processed/house/house-11_25.png,11,25
Nonliving_Things,processed/house/house-37_25.png,37,25
Living_Things,processed/face/face-82_25.png,82,25
Nonliving_Things,processed/house/house-33_25.png,33,25
Nonliving_Things,processed/house/house-38_25.png,38,25
Nonliving_Things,processed/house/house-44_25.png,44,25
Nonliving_Things,processed/house/house-62_25.png,62,25
Nonliving_Things,processed/house/house-95_25.png,95,25
Nonliving_Things,processed/house/house-81_25.png,81,25
Living_Things,processed/face/face-25_25.png,25,25
Nonliving_Things,processed/house/house-43_25.png,43,25
Nonliving_Things,processed/house/house-72_25.png,72,25
Nonliving_Things,processed/house/house-48_25.png,48,25
Living_Things,processed/face/face-59_25.png,59,25
Living_Things,processed/face/face-93_25.png,93,25
Nonliving_Things,processed/house/house-39_25.png,39,25
Nonliving_Things,processed/house/house-98_25.png,98,25
Nonliving_Things,processed/house/house-14_25.png,14,25
Living_Things,processed/face/face-17_25.png,17,25
Nonliving_Things,processed/house/house-30_25.png,30,25
Nonliving_Things,processed/house/house-59_25.png,59,25
Living_Things,processed/face/face-1_25.png,1,25
Nonliving_Things,processed/house/house-75_25.png,75,25
Living_Things,processed/face/face-96_25.png,96,25
Living_Things,processed/face/face-83_25.png,83,25
Nonliving_Things,processed/house/house-83_25.png,83,25
Nonliving_Things,processed/house/house-6_25.png,6,25
Living_Things,processed/face/face-66_25.png,66,25
Nonliving_Things,processed/house/house-76_25.png,76,25
Living_Things,processed/face/face-46_25.png,46,25
Living_Things,processed/face/face-19_25.png,19,25
Living_Things,processed/face/face-71_25.png,71,25
Nonliving_Things,processed/house/house-94_25.png,94,25
Living_Things,processed/face/face-16_25.png,16,25
Living_Things,processed/face/face-38_25.png,38,25
Nonliving_Things,processed/house/house-17_25.png,17,25
Living_Things,processed/face/face-84_25.png,84,25
Nonliving_Things,processed/house/house-64_25.png,64,25
Living_Things,processed/face/face-68_25.png,68,25
Living_Things,processed/face/face-67_25.png,67,25
Living_Things,processed/face/face-35_25.png,35,25
Living_Things,processed/face/face-44_25.png,44,25
Nonliving_Things,processed/house/house-92_25.png,92,25
Nonliving_Things,processed/house/house-13_25.png,13,25
Nonliving_Things,processed/house/house-61_25.png,61,25
