category,image_name,image_number,image_iter,fixation_duration,fixation_blank_duration,delay_duration,resp_choices,delay_in_between,visb_choices,convert,corrAns
Nonliving_Things,processed/house/house-25_7.png,25,7,0.45161297052254257,0.8270508882949703,1.8562641346403126,V_nV,0.9156066288733149,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-16_7.png,16,7,0.4057378448763581,0.5496143996851439,1.9621268497772535,nV_V,0.6506199614906518,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-1_7.png,1,7,0.27182232022371433,0.7863017401790611,1.7040087850584762,nV_V,0.6900032087029235,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-35_7.png,35,7,0.3557617062079571,0.578787766467957,1.084840415968157,V_nV,0.841280761349982,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-34_7.png,34,7,0.2693766828404579,0.7326317961062343,1.6390098404224487,V_nV,0.9060125024313712,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-93_7.png,93,7,0.4636903268805803,0.7497628826163483,1.0666892198428273,nV_V,0.7795772923775762,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-96_7.png,96,7,0.2695846445158089,0.5180502085669926,1.6866782209048998,nV_V,0.6684928446768055,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-62_7.png,62,7,0.38184927431607085,0.9885093030742822,1.6405578056773367,nV_V,0.6510748386366787,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-6_7.png,6,7,0.4917520674542644,0.6024468984659954,1.6798131085600811,V_nV,0.9670646769534037,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-66_7.png,66,7,0.3954672734918444,0.9829424625499663,1.1853660680019826,V_nV,0.9816241984336965,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-64_7.png,64,7,0.3735890906381377,0.8447896915526678,1.0182017374692167,nV_V,0.7869022173219412,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-29_7.png,29,7,0.32257769882289977,0.5679816860777982,1.80450487641847,nV_V,0.5297368970597898,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-66_7.png,66,7,0.315002460443527,0.7664662094776071,1.5638955189853834,nV_V,0.7183879128480748,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-99_7.png,99,7,0.27558730515375063,0.9218741831722821,1.0266261594569208,nV_V,0.9708978798169154,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-34_7.png,34,7,0.4924892618089824,0.5789894368576081,1.9135900494195877,V_nV,0.6745252817498325,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-37_7.png,37,7,0.3884019792756874,0.5011514919638078,1.9106298334935188,nV_V,0.5188825026926567,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-44_7.png,44,7,0.3855128135833739,0.5989335288594442,1.5399286048952847,nV_V,0.8781061834604948,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-37_7.png,37,7,0.36330207540249504,0.8534341440669316,1.1785459970310428,nV_V,0.677457499743472,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-80_7.png,80,7,0.2570838766848269,0.844632580215757,1.2141919768615157,nV_V,0.5195687889180403,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-46_7.png,46,7,0.4778278918767995,0.6734077574260624,1.6019113996906165,V_nV,0.8129835854876426,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-48_7.png,48,7,0.4828934362017818,0.5707720079952108,1.776344853612643,nV_V,0.8649311494237544,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-40_7.png,40,7,0.4433999187148443,0.8267736566369992,1.7973239942920105,nV_V,0.7202660619709698,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-98_7.png,98,7,0.2803681648832582,0.5904356829377595,1.9467556866288946,V_nV,0.9817465073229501,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-93_7.png,93,7,0.33335575075234103,0.8763958457962859,1.4870972753123592,V_nV,0.808180059325432,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-61_7.png,61,7,0.2733143860176328,0.8134723302390252,1.741523555874949,V_nV,0.998493937997188,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-2_7.png,2,7,0.2651372552014388,0.6668050522115574,1.7356371689854064,V_nV,0.6088977000601336,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-81_7.png,81,7,0.4926901640686239,0.6683325261979949,1.0094318352041294,nV_V,0.5534396875957119,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-21_7.png,21,7,0.2897550969532564,0.7781497406299573,1.713675372491585,nV_V,0.5853833856525374,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-25_7.png,25,7,0.44918468493276864,0.9964767374780388,1.0900419655369018,V_nV,0.8954719482393061,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-26_7.png,26,7,0.36721717545188026,0.5268744130623308,1.486517183909319,nV_V,0.51192004916229,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-52_7.png,52,7,0.35419156460182977,0.6223514307038878,1.7501445614865987,nV_V,0.9372797764212777,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-24_7.png,24,7,0.3510225822243841,0.7818826131704781,1.0149494146918068,V_nV,0.8616870107934556,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-4_7.png,4,7,0.4752175680789293,0.7205463009944317,1.1055828878881622,nV_V,0.5195347715704142,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-38_7.png,38,7,0.25319743747482654,0.51667528582105,1.631572698993733,nV_V,0.9519479398372664,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-13_7.png,13,7,0.3945361494692027,0.9394705543679506,1.2019521023871724,nV_V,0.9914219881695545,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-20_7.png,20,7,0.45318472868476,0.5897225311934027,1.06650826414857,V_nV,0.8691375465260907,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-9_7.png,9,7,0.4267376536366524,0.6734587161145578,1.6895786264676373,V_nV,0.9992991115750076,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-69_7.png,69,7,0.4191512667162034,0.8543531893709755,1.3809649815155272,nV_V,0.9075770064924734,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-74_7.png,74,7,0.3827836689927052,0.5861924851808666,1.2620413568393416,nV_V,0.7727249236833147,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-7_7.png,7,7,0.33934060824465445,0.7252260228057503,1.6777328765050965,nV_V,0.5085660947768776,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-20_7.png,20,7,0.4729420393674505,0.6036053317694952,1.1736460712955683,nV_V,0.7166224365652399,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-67_7.png,67,7,0.32902147115943525,0.7202464453215554,1.5709657258666092,V_nV,0.9729933877700229,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-42_7.png,42,7,0.34715607921014335,0.7536466890830855,1.6357078536659475,nV_V,0.6947968422884405,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-81_7.png,81,7,0.4977030727771914,0.5919856004617374,1.9645053974890585,V_nV,0.6242990359642195,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-75_7.png,75,7,0.3246144621038075,0.701702305958415,1.203926626358438,V_nV,0.6533161083812085,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-71_7.png,71,7,0.2691067193602544,0.7168485494041712,1.7283390378524475,V_nV,0.7646644565199494,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-65_7.png,65,7,0.46129150531926244,0.9209432474285567,1.638787641242464,V_nV,0.7389673757912467,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-42_7.png,42,7,0.4955579168364048,0.6327238844372339,1.3765905319181413,nV_V,0.9100497725823452,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-41_7.png,41,7,0.3327068839167219,0.8312805742852778,1.1539746429136732,V_nV,0.8370563831465945,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-13_7.png,13,7,0.4373054791908163,0.9654519102164649,1.5585673483853557,nV_V,0.9449483268283242,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-30_7.png,30,7,0.41673498359520805,0.7713364222376968,1.0486914308254884,nV_V,0.5420487781504055,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-74_7.png,74,7,0.3635453762114035,0.6511373054187151,1.310841715152436,V_nV,0.8007132273825537,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-30_7.png,30,7,0.4594662907094902,0.6160308345449135,1.6437020796672202,V_nV,0.9547193754950842,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-38_7.png,38,7,0.25425864769335615,0.9503817259993154,1.1598423327490193,V_nV,0.563808056755848,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-82_7.png,82,7,0.2543235246855907,0.8734082233524683,1.9131713904272347,V_nV,0.5166534938049516,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-3_7.png,3,7,0.4031615626625755,0.7378289332450066,1.1063367722369954,nV_V,0.9896039228824871,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-14_7.png,14,7,0.39213998753506396,0.7934721680757648,1.0335222867980582,nV_V,0.8931114577921069,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-7_7.png,7,7,0.28033665076566855,0.7779233279379933,1.1642873682122348,nV_V,0.9617074841246673,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-71_7.png,71,7,0.333403548450678,0.9645947965994244,1.898557108574682,V_nV,0.8533172388600565,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-47_7.png,47,7,0.28882742853461896,0.9370727043320093,1.8791826461840886,nV_V,0.6987323026044321,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-39_7.png,39,7,0.34716180196029994,0.7604301653167926,1.165750485925956,V_nV,0.8757175764565952,?,Living_Things-Nonliving_Things,2
