category,image_name,count
Living_Things,processed\face\male_18_17.png,17
Nonliving_Things,processed\house\House5_17.png,17
Nonliving_Things,processed\house\House38_17.png,17
Nonliving_Things,processed\house\House42_17.png,17
Living_Things,processed\face\male_24_17.png,17
Living_Things,processed\face\male_92_17.png,17
Living_Things,processed\face\male_21_17.png,17
Living_Things,processed\face\male_10_17.png,17
Living_Things,processed\face\female_40_17.png,17
Living_Things,processed\face\male_23_17.png,17
Nonliving_Things,processed\house\House48_17.png,17
Living_Things,processed\face\female_45_17.png,17
Nonliving_Things,processed\house\House96_17.png,17
Nonliving_Things,processed\house\House61_17.png,17
Living_Things,processed\face\male_57_17.png,17
Nonliving_Things,processed\house\House80_17.png,17
Nonliving_Things,processed\house\House99_17.png,17
Nonliving_Things,processed\house\House85_17.png,17
Living_Things,processed\face\female_28_17.png,17
Nonliving_Things,processed\house\House76_17.png,17
Living_Things,processed\face\female_39_17.png,17
Nonliving_Things,processed\house\3257831_House58_17.png,17
Nonliving_Things,processed\house\House11_17.png,17
Nonliving_Things,processed\house\House43_17.png,17
Nonliving_Things,processed\house\House41_17.png,17
Nonliving_Things,processed\house\House47_17.png,17
Nonliving_Things,processed\house\House90_17.png,17
Nonliving_Things,processed\house\House59_17.png,17
Nonliving_Things,processed\house\House57_17.png,17
Nonliving_Things,processed\house\House26_17.png,17
Living_Things,processed\face\female_55_17.png,17
Nonliving_Things,processed\house\House30_17.png,17
Nonliving_Things,processed\house\House51_17.png,17
Nonliving_Things,processed\house\House92_17.png,17
Nonliving_Things,processed\house\House77_17.png,17
Nonliving_Things,processed\house\House33_17.png,17
Living_Things,processed\face\male_32_17.png,17
Nonliving_Things,processed\house\House35_17.png,17
Nonliving_Things,processed\house\House73_17.png,17
Nonliving_Things,processed\house\3257813_House74_17.png,17
Living_Things,processed\face\male_53_17.png,17
Nonliving_Things,processed\house\House56_17.png,17
Nonliving_Things,processed\house\House95_17.png,17
Living_Things,processed\face\female_63_17.png,17
Nonliving_Things,processed\house\House100_17.png,17
Living_Things,processed\face\female_8_17.png,17
Living_Things,processed\face\female_78_17.png,17
Living_Things,processed\face\male_63_17.png,17
Living_Things,processed\face\male_4_17.png,17
Nonliving_Things,processed\house\House97_17.png,17
Nonliving_Things,processed\house\House84_17.png,17
Nonliving_Things,processed\house\House82_17.png,17
Nonliving_Things,processed\house\House24_17.png,17
Living_Things,processed\face\male_8_17.png,17
Nonliving_Things,processed\house\House98_17.png,17
Living_Things,processed\face\female_85_17.png,17
Living_Things,processed\face\female_44_17.png,17
Nonliving_Things,processed\house\House31_17.png,17
Living_Things,processed\face\male_74_17.png,17
Living_Things,processed\face\male_96_17.png,17
Living_Things,processed\face\female_52_17.png,17
Living_Things,processed\face\male_17_17.png,17
Living_Things,processed\face\male_43_17.png,17
Living_Things,processed\face\female_66_17.png,17
Nonliving_Things,processed\house\House39_17.png,17
Living_Things,processed\face\female_92_17.png,17
Living_Things,processed\face\female_14_17.png,17
Living_Things,processed\face\male_90_17.png,17
Nonliving_Things,processed\house\House29_17.png,17
Nonliving_Things,processed\house\House72_17.png,17
Living_Things,processed\face\male_83_17.png,17
Living_Things,processed\face\female_32_17.png,17
Living_Things,processed\face\male_65_17.png,17
Nonliving_Things,processed\house\House21_17.png,17
Living_Things,processed\face\female_77_17.png,17
Living_Things,processed\face\female_17_17.png,17
Nonliving_Things,processed\house\House6_17.png,17
Living_Things,processed\face\female_56_17.png,17
Nonliving_Things,processed\house\House66_17.png,17
Nonliving_Things,processed\house\House86_17.png,17
Living_Things,processed\face\female_36_17.png,17
Living_Things,processed\face\male_91_17.png,17
Nonliving_Things,processed\house\House50_17.png,17
Living_Things,processed\face\female_25_17.png,17
Nonliving_Things,processed\house\House83_17.png,17
Nonliving_Things,processed\house\House20_17.png,17
Nonliving_Things,processed\house\House14_17.png,17
Living_Things,processed\face\female_53_17.png,17
Nonliving_Things,processed\house\House37_17.png,17
Nonliving_Things,processed\house\House88_17.png,17
Living_Things,processed\face\female_27_17.png,17
Nonliving_Things,processed\house\House16_17.png,17
Living_Things,processed\face\male_29_17.png,17
Nonliving_Things,processed\house\3257879_House74_17.png,17
Nonliving_Things,processed\house\House75_17.png,17
Nonliving_Things,processed\house\House65_17.png,17
Nonliving_Things,processed\house\House15_17.png,17
Living_Things,processed\face\female_42_17.png,17
Living_Things,processed\face\female_88_17.png,17
Living_Things,processed\face\male_51_17.png,17
Living_Things,processed\face\male_54_17.png,17
Living_Things,processed\face\male_73_17.png,17
Nonliving_Things,processed\house\House17_17.png,17
Nonliving_Things,processed\house\House49_17.png,17
Living_Things,processed\face\male_94_17.png,17
Living_Things,processed\face\male_3_17.png,17
Living_Things,processed\face\female_47_17.png,17
Living_Things,processed\face\male_75_17.png,17
Nonliving_Things,processed\house\House3_17.png,17
Nonliving_Things,processed\house\House25_17.png,17
Nonliving_Things,processed\house\House55_17.png,17
Living_Things,processed\face\female_71_17.png,17
Nonliving_Things,processed\house\House53_17.png,17
Living_Things,processed\face\female_95_17.png,17
