category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-6_0.png,6,0
Living_Things,processed/face/face-72_0.png,72,0
Nonliving_Things,processed/house/house-26_0.png,26,0
Nonliving_Things,processed/house/house-29_0.png,29,0
Living_Things,processed/face/face-49_0.png,49,0
Living_Things,processed/face/face-54_0.png,54,0
Nonliving_Things,processed/house/house-32_0.png,32,0
Living_Things,processed/face/face-95_0.png,95,0
Nonliving_Things,processed/house/house-9_0.png,9,0
Living_Things,processed/face/face-89_0.png,89,0
Living_Things,processed/face/face-80_0.png,80,0
Living_Things,processed/face/face-96_0.png,96,0
Nonliving_Things,processed/house/house-87_0.png,87,0
Living_Things,processed/face/face-86_0.png,86,0
Nonliving_Things,processed/house/house-36_0.png,36,0
Living_Things,processed/face/face-41_0.png,41,0
Living_Things,processed/face/face-53_0.png,53,0
Nonliving_Things,processed/house/house-62_0.png,62,0
Living_Things,processed/face/face-39_0.png,39,0
Nonliving_Things,processed/house/house-11_0.png,11,0
Nonliving_Things,processed/house/house-43_0.png,43,0
Living_Things,processed/face/face-34_0.png,34,0
Living_Things,processed/face/face-42_0.png,42,0
Nonliving_Things,processed/house/house-93_0.png,93,0
Living_Things,processed/face/face-92_0.png,92,0
Nonliving_Things,processed/house/house-96_0.png,96,0
Living_Things,processed/face/face-47_0.png,47,0
Nonliving_Things,processed/house/house-97_0.png,97,0
Living_Things,processed/face/face-31_0.png,31,0
Living_Things,processed/face/face-28_0.png,28,0
Living_Things,processed/face/face-33_0.png,33,0
Nonliving_Things,processed/house/house-56_0.png,56,0
Nonliving_Things,processed/house/house-86_0.png,86,0
Nonliving_Things,processed/house/house-54_0.png,54,0
Living_Things,processed/face/face-44_0.png,44,0
Living_Things,processed/face/face-9_0.png,9,0
Nonliving_Things,processed/house/house-22_0.png,22,0
Living_Things,processed/face/face-13_0.png,13,0
Living_Things,processed/face/face-75_0.png,75,0
Living_Things,processed/face/face-77_0.png,77,0
Nonliving_Things,processed/house/house-48_0.png,48,0
Living_Things,processed/face/face-48_0.png,48,0
Nonliving_Things,processed/house/house-23_0.png,23,0
Nonliving_Things,processed/house/house-12_0.png,12,0
Living_Things,processed/face/face-90_0.png,90,0
Nonliving_Things,processed/house/house-71_0.png,71,0
Living_Things,processed/face/face-57_0.png,57,0
Living_Things,processed/face/face-55_0.png,55,0
Nonliving_Things,processed/house/house-38_0.png,38,0
Nonliving_Things,processed/house/house-27_0.png,27,0
Nonliving_Things,processed/house/house-25_0.png,25,0
Nonliving_Things,processed/house/house-37_0.png,37,0
Living_Things,processed/face/face-25_0.png,25,0
Living_Things,processed/face/face-8_0.png,8,0
Nonliving_Things,processed/house/house-21_0.png,21,0
Living_Things,processed/face/face-58_0.png,58,0
Living_Things,processed/face/face-66_0.png,66,0
Nonliving_Things,processed/house/house-33_0.png,33,0
Living_Things,processed/face/face-100_0.png,100,0
Living_Things,processed/face/face-15_0.png,15,0
Nonliving_Things,processed/house/house-92_0.png,92,0
Nonliving_Things,processed/house/house-68_0.png,68,0
Living_Things,processed/face/face-85_0.png,85,0
Nonliving_Things,processed/house/house-91_0.png,91,0
Nonliving_Things,processed/house/house-44_0.png,44,0
Nonliving_Things,processed/house/house-84_0.png,84,0
Nonliving_Things,processed/house/house-52_0.png,52,0
Nonliving_Things,processed/house/house-7_0.png,7,0
Nonliving_Things,processed/house/house-17_0.png,17,0
Living_Things,processed/face/face-52_0.png,52,0
Living_Things,processed/face/face-29_0.png,29,0
Living_Things,processed/face/face-2_0.png,2,0
Nonliving_Things,processed/house/house-74_0.png,74,0
Nonliving_Things,processed/house/house-60_0.png,60,0
Nonliving_Things,processed/house/house-69_0.png,69,0
Living_Things,processed/face/face-67_0.png,67,0
Nonliving_Things,processed/house/house-82_0.png,82,0
Nonliving_Things,processed/house/house-90_0.png,90,0
Nonliving_Things,processed/house/house-35_0.png,35,0
Living_Things,processed/face/face-70_0.png,70,0
Living_Things,processed/face/face-56_0.png,56,0
Living_Things,processed/face/face-59_0.png,59,0
Living_Things,processed/face/face-97_0.png,97,0
Nonliving_Things,processed/house/house-10_0.png,10,0
Nonliving_Things,processed/house/house-51_0.png,51,0
Living_Things,processed/face/face-78_0.png,78,0
Nonliving_Things,processed/house/house-89_0.png,89,0
Living_Things,processed/face/face-20_0.png,20,0
Nonliving_Things,processed/house/house-85_0.png,85,0
Nonliving_Things,processed/house/house-53_0.png,53,0
Living_Things,processed/face/face-30_0.png,30,0
Nonliving_Things,processed/house/house-30_0.png,30,0
Nonliving_Things,processed/house/house-70_0.png,70,0
Nonliving_Things,processed/house/house-39_0.png,39,0
Living_Things,processed/face/face-4_0.png,4,0
Living_Things,processed/face/face-88_0.png,88,0
Living_Things,processed/face/face-51_0.png,51,0
Living_Things,processed/face/face-94_0.png,94,0
Living_Things,processed/face/face-35_0.png,35,0
Nonliving_Things,processed/house/house-41_0.png,41,0
