category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-2_2.png,2,2
Living_Things,processed/face/face-99_2.png,99,2
Nonliving_Things,processed/house/house-18_2.png,18,2
Nonliving_Things,processed/house/house-45_2.png,45,2
Living_Things,processed/face/face-91_2.png,91,2
Living_Things,processed/face/face-34_2.png,34,2
Nonliving_Things,processed/house/house-50_2.png,50,2
Living_Things,processed/face/face-22_2.png,22,2
Nonliving_Things,processed/house/house-38_2.png,38,2
Living_Things,processed/face/face-27_2.png,27,2
Living_Things,processed/face/face-46_2.png,46,2
Living_Things,processed/face/face-61_2.png,61,2
Nonliving_Things,processed/house/house-89_2.png,89,2
Living_Things,processed/face/face-30_2.png,30,2
Nonliving_Things,processed/house/house-6_2.png,6,2
Living_Things,processed/face/face-77_2.png,77,2
Living_Things,processed/face/face-69_2.png,69,2
Nonliving_Things,processed/house/house-58_2.png,58,2
Living_Things,processed/face/face-19_2.png,19,2
Nonliving_Things,processed/house/house-80_2.png,80,2
Nonliving_Things,processed/house/house-29_2.png,29,2
Living_Things,processed/face/face-37_2.png,37,2
Living_Things,processed/face/face-32_2.png,32,2
Nonliving_Things,processed/house/house-10_2.png,10,2
Living_Things,processed/face/face-92_2.png,92,2
Nonliving_Things,processed/house/house-67_2.png,67,2
Living_Things,processed/face/face-85_2.png,85,2
Nonliving_Things,processed/house/house-98_2.png,98,2
Living_Things,processed/face/face-56_2.png,56,2
Living_Things,processed/face/face-26_2.png,26,2
Living_Things,processed/face/face-83_2.png,83,2
Nonliving_Things,processed/house/house-14_2.png,14,2
Nonliving_Things,processed/house/house-9_2.png,9,2
Nonliving_Things,processed/house/house-48_2.png,48,2
Living_Things,processed/face/face-100_2.png,100,2
Living_Things,processed/face/face-24_2.png,24,2
Nonliving_Things,processed/house/house-53_2.png,53,2
Living_Things,processed/face/face-1_2.png,1,2
Living_Things,processed/face/face-59_2.png,59,2
Living_Things,processed/face/face-86_2.png,86,2
Nonliving_Things,processed/house/house-7_2.png,7,2
Living_Things,processed/face/face-75_2.png,75,2
Nonliving_Things,processed/house/house-42_2.png,42,2
Nonliving_Things,processed/house/house-74_2.png,74,2
Living_Things,processed/face/face-50_2.png,50,2
Nonliving_Things,processed/house/house-46_2.png,46,2
Living_Things,processed/face/face-73_2.png,73,2
Living_Things,processed/face/face-47_2.png,47,2
Nonliving_Things,processed/house/house-24_2.png,24,2
Nonliving_Things,processed/house/house-96_2.png,96,2
Nonliving_Things,processed/house/house-79_2.png,79,2
Nonliving_Things,processed/house/house-75_2.png,75,2
Living_Things,processed/face/face-10_2.png,10,2
Living_Things,processed/face/face-49_2.png,49,2
Nonliving_Things,processed/house/house-15_2.png,15,2
Living_Things,processed/face/face-42_2.png,42,2
Living_Things,processed/face/face-98_2.png,98,2
Nonliving_Things,processed/house/house-5_2.png,5,2
Living_Things,processed/face/face-14_2.png,14,2
Living_Things,processed/face/face-96_2.png,96,2
Nonliving_Things,processed/house/house-91_2.png,91,2
Nonliving_Things,processed/house/house-70_2.png,70,2
Living_Things,processed/face/face-33_2.png,33,2
Nonliving_Things,processed/house/house-69_2.png,69,2
Nonliving_Things,processed/house/house-27_2.png,27,2
Nonliving_Things,processed/house/house-37_2.png,37,2
Nonliving_Things,processed/house/house-36_2.png,36,2
Nonliving_Things,processed/house/house-76_2.png,76,2
Nonliving_Things,processed/house/house-17_2.png,17,2
Living_Things,processed/face/face-15_2.png,15,2
Living_Things,processed/face/face-48_2.png,48,2
Living_Things,processed/face/face-72_2.png,72,2
Nonliving_Things,processed/house/house-31_2.png,31,2
Nonliving_Things,processed/house/house-71_2.png,71,2
Nonliving_Things,processed/house/house-3_2.png,3,2
Living_Things,processed/face/face-79_2.png,79,2
Nonliving_Things,processed/house/house-61_2.png,61,2
Nonliving_Things,processed/house/house-4_2.png,4,2
Nonliving_Things,processed/house/house-93_2.png,93,2
Living_Things,processed/face/face-25_2.png,25,2
Living_Things,processed/face/face-76_2.png,76,2
Living_Things,processed/face/face-87_2.png,87,2
Living_Things,processed/face/face-62_2.png,62,2
Nonliving_Things,processed/house/house-34_2.png,34,2
Nonliving_Things,processed/house/house-95_2.png,95,2
Living_Things,processed/face/face-4_2.png,4,2
Nonliving_Things,processed/house/house-30_2.png,30,2
Living_Things,processed/face/face-60_2.png,60,2
Nonliving_Things,processed/house/house-77_2.png,77,2
Nonliving_Things,processed/house/house-84_2.png,84,2
Living_Things,processed/face/face-35_2.png,35,2
Nonliving_Things,processed/house/house-57_2.png,57,2
Nonliving_Things,processed/house/house-65_2.png,65,2
Nonliving_Things,processed/house/house-25_2.png,25,2
Living_Things,processed/face/face-58_2.png,58,2
Living_Things,processed/face/face-21_2.png,21,2
Living_Things,processed/face/face-36_2.png,36,2
Living_Things,processed/face/face-16_2.png,16,2
Living_Things,processed/face/face-18_2.png,18,2
Nonliving_Things,processed/house/house-20_2.png,20,2
