category,subtarget,item,image_name,count
Living_Things,Animals,armadillo,greyscaled/Living_Things/Animals/armadillo_12.jpg,12
Living_Things,Animals,cat,greyscaled/Living_Things/Animals/cat_12.jpg,12
Living_Things,Animals,cheetah,greyscaled/Living_Things/Animals/cheetah_12.jpg,12
Living_Things,Animals,cow,greyscaled/Living_Things/Animals/cow_12.jpg,12
Living_Things,Animals,elephant,greyscaled/Living_Things/Animals/elephant_12.jpg,12
Living_Things,Animals,giraffe,greyscaled/Living_Things/Animals/giraffe_12.jpg,12
Living_Things,Animals,hippopotamus,greyscaled/Living_Things/Animals/hippopotamus_12.jpg,12
Living_Things,Animals,horse,greyscaled/Living_Things/Animals/horse_12.jpg,12
Living_Things,Animals,lioness,greyscaled/Living_Things/Animals/lioness_12.jpg,12
Living_Things,Animals,lynx,greyscaled/Living_Things/Animals/lynx_12.jpg,12
Living_Things,Animals,rhino,greyscaled/Living_Things/Animals/rhino_12.jpg,12
Living_Things,Animals,tapir,greyscaled/Living_Things/Animals/tapir_12.jpg,12
Living_Things,Animals,tiger,greyscaled/Living_Things/Animals/tiger_12.jpg,12
Living_Things,Animals,turtle,greyscaled/Living_Things/Animals/turtle_12.jpg,12
Living_Things,Animals,zebra,greyscaled/Living_Things/Animals/zebra_12.jpg,12
Living_Things,Birds,barn-owl,greyscaled/Living_Things/Birds/barn-owl_12.jpg,12
Living_Things,Birds,duck,greyscaled/Living_Things/Birds/duck_12.jpg,12
Living_Things,Birds,goldfinch,greyscaled/Living_Things/Birds/goldfinch_12.jpg,12
Living_Things,Birds,goose,greyscaled/Living_Things/Birds/goose_12.jpg,12
Living_Things,Birds,hen,greyscaled/Living_Things/Birds/hen_12.jpg,12
Living_Things,Birds,hummingbird,greyscaled/Living_Things/Birds/hummingbird_12.jpg,12
Living_Things,Birds,kiwi,greyscaled/Living_Things/Birds/kiwi_12.jpg,12
Living_Things,Birds,magpie,greyscaled/Living_Things/Birds/magpie_12.jpg,12
Living_Things,Birds,ostrich,greyscaled/Living_Things/Birds/ostrich_12.jpg,12
Living_Things,Birds,owl,greyscaled/Living_Things/Birds/owl_12.jpg,12
Living_Things,Birds,partridge,greyscaled/Living_Things/Birds/partridge_12.jpg,12
Living_Things,Birds,pelican,greyscaled/Living_Things/Birds/pelican_12.jpg,12
Living_Things,Birds,penguin,greyscaled/Living_Things/Birds/penguin_12.jpg,12
Living_Things,Birds,pigeon,greyscaled/Living_Things/Birds/pigeon_12.jpg,12
Living_Things,Birds,raven,greyscaled/Living_Things/Birds/raven_12.jpg,12
Living_Things,Birds,rooster,greyscaled/Living_Things/Birds/rooster_12.jpg,12
Living_Things,Birds,seagull,greyscaled/Living_Things/Birds/seagull_12.jpg,12
Living_Things,Birds,sparrow,greyscaled/Living_Things/Birds/sparrow_12.jpg,12
Living_Things,Birds,toucan,greyscaled/Living_Things/Birds/toucan_12.jpg,12
Living_Things,Insects,butterfly,greyscaled/Living_Things/Insects/butterfly_12.jpg,12
Living_Things,Insects,dragonfly,greyscaled/Living_Things/Insects/dragonfly_12.jpg,12
Living_Things,Insects,ladybird,greyscaled/Living_Things/Insects/ladybird_12.jpg,12
Living_Things,Insects,scorpion,greyscaled/Living_Things/Insects/scorpion_12.jpg,12
Living_Things,Marine_creatures,crab,greyscaled/Living_Things/Marine_creatures/crab_12.jpg,12
Living_Things,Marine_creatures,dolphin,greyscaled/Living_Things/Marine_creatures/dolphin_12.jpg,12
Living_Things,Marine_creatures,killer-whale,greyscaled/Living_Things/Marine_creatures/killer-whale_12.jpg,12
Living_Things,Marine_creatures,lobster,greyscaled/Living_Things/Marine_creatures/lobster_12.jpg,12
Living_Things,Marine_creatures,manatee,greyscaled/Living_Things/Marine_creatures/manatee_12.jpg,12
Living_Things,Marine_creatures,narwhal,greyscaled/Living_Things/Marine_creatures/narwhal_12.jpg,12
Living_Things,Marine_creatures,pomfret,greyscaled/Living_Things/Marine_creatures/pomfret_12.jpg,12
Living_Things,Marine_creatures,shark,greyscaled/Living_Things/Marine_creatures/shark_12.jpg,12
Living_Things,Marine_creatures,sperm-whale,greyscaled/Living_Things/Marine_creatures/sperm-whale_12.jpg,12
Living_Things,Marine_creatures,whale,greyscaled/Living_Things/Marine_creatures/whale_12.jpg,12
Nonliving_Things,Buildings,castle,greyscaled/Nonliving_Things/Buildings/castle_12.jpg,12
Nonliving_Things,Buildings,cathedral,greyscaled/Nonliving_Things/Buildings/cathedral_12.jpg,12
Nonliving_Things,Buildings,church,greyscaled/Nonliving_Things/Buildings/church_12.jpg,12
Nonliving_Things,Buildings,factory,greyscaled/Nonliving_Things/Buildings/factory_12.jpg,12
Nonliving_Things,Buildings,granary,greyscaled/Nonliving_Things/Buildings/granary_12.jpg,12
Nonliving_Things,Buildings,house,greyscaled/Nonliving_Things/Buildings/house_12.jpg,12
Nonliving_Things,Buildings,mill,greyscaled/Nonliving_Things/Buildings/mill_12.jpg,12
Nonliving_Things,Buildings,palace,greyscaled/Nonliving_Things/Buildings/palace_12.jpg,12
Nonliving_Things,Furniture,armchair,greyscaled/Nonliving_Things/Furniture/armchair_12.jpg,12
Nonliving_Things,Furniture,bedside-table,greyscaled/Nonliving_Things/Furniture/bedside-table_12.jpg,12
Nonliving_Things,Furniture,bed,greyscaled/Nonliving_Things/Furniture/bed_12.jpg,12
Nonliving_Things,Furniture,bookcase,greyscaled/Nonliving_Things/Furniture/bookcase_12.jpg,12
Nonliving_Things,Furniture,chair,greyscaled/Nonliving_Things/Furniture/chair_12.jpg,12
Nonliving_Things,Furniture,Chest-of-drawers,greyscaled/Nonliving_Things/Furniture/Chest-of-drawers_12.jpg,12
Nonliving_Things,Furniture,couch,greyscaled/Nonliving_Things/Furniture/couch_12.jpg,12
Nonliving_Things,Furniture,filling-cabinet,greyscaled/Nonliving_Things/Furniture/filling-cabinet_12.jpg,12
Nonliving_Things,Furniture,lamp,greyscaled/Nonliving_Things/Furniture/lamp_12.jpg,12
Nonliving_Things,Furniture,lectern,greyscaled/Nonliving_Things/Furniture/lectern_12.jpg,12
Nonliving_Things,Furniture,rocking-chair,greyscaled/Nonliving_Things/Furniture/rocking-chair_12.jpg,12
Nonliving_Things,Furniture,sofa,greyscaled/Nonliving_Things/Furniture/sofa_12.jpg,12
Nonliving_Things,Furniture,table,greyscaled/Nonliving_Things/Furniture/table_12.jpg,12
Nonliving_Things,Furniture,wardrobe,greyscaled/Nonliving_Things/Furniture/wardrobe_12.jpg,12
Nonliving_Things,Kitchen_Uten,coking-pot,greyscaled/Nonliving_Things/Kitchen_Uten/coking-pot_12.jpg,12
Nonliving_Things,Kitchen_Uten,cup,greyscaled/Nonliving_Things/Kitchen_Uten/cup_12.jpg,12
Nonliving_Things,Kitchen_Uten,fondue,greyscaled/Nonliving_Things/Kitchen_Uten/fondue_12.jpg,12
Nonliving_Things,Kitchen_Uten,frying-pan,greyscaled/Nonliving_Things/Kitchen_Uten/frying-pan_12.jpg,12
Nonliving_Things,Kitchen_Uten,pot,greyscaled/Nonliving_Things/Kitchen_Uten/pot_12.jpg,12
Nonliving_Things,Kitchen_Uten,saucepan,greyscaled/Nonliving_Things/Kitchen_Uten/saucepan_12.jpg,12
Nonliving_Things,Kitchen_Uten,small-saucepan,greyscaled/Nonliving_Things/Kitchen_Uten/small-saucepan_12.jpg,12
Nonliving_Things,Kitchen_Uten,teapot,greyscaled/Nonliving_Things/Kitchen_Uten/teapot_12.jpg,12
Nonliving_Things,Musical_Inst,drum,greyscaled/Nonliving_Things/Musical_Inst/drum_12.jpg,12
Nonliving_Things,Musical_Inst,guitar,greyscaled/Nonliving_Things/Musical_Inst/guitar_12.jpg,12
Nonliving_Things,Musical_Inst,piano,greyscaled/Nonliving_Things/Musical_Inst/piano__12.jpg,12
Nonliving_Things,Musical_Inst,saxophone,greyscaled/Nonliving_Things/Musical_Inst/saxophone_12.jpg,12
Nonliving_Things,Musical_Inst,trumpet,greyscaled/Nonliving_Things/Musical_Inst/trumpet_12.jpg,12
Nonliving_Things,Musical_Inst,tuba,greyscaled/Nonliving_Things/Musical_Inst/tuba_12.jpg,12
Nonliving_Things,Musical_Inst,violin,greyscaled/Nonliving_Things/Musical_Inst/violin_12.jpg,12
Nonliving_Things,Tools,axe,greyscaled/Nonliving_Things/Tools/axe_12.jpg,12
Nonliving_Things,Tools,hammer,greyscaled/Nonliving_Things/Tools/hammer_12.jpg,12
Nonliving_Things,Vehicles,boat,greyscaled/Nonliving_Things/Vehicles/boat_12.jpg,12
Nonliving_Things,Vehicles,bus,greyscaled/Nonliving_Things/Vehicles/bus_12.jpg,12
Nonliving_Things,Vehicles,car,greyscaled/Nonliving_Things/Vehicles/car_12.jpg,12
Nonliving_Things,Vehicles,motorbike,greyscaled/Nonliving_Things/Vehicles/motorbike_12.jpg,12
Nonliving_Things,Vehicles,plane,greyscaled/Nonliving_Things/Vehicles/plane_12.jpg,12
Nonliving_Things,Vehicles,ship,greyscaled/Nonliving_Things/Vehicles/ship_12.jpg,12
Nonliving_Things,Vehicles,tractor,greyscaled/Nonliving_Things/Vehicles/tractor_12.jpg,12
Nonliving_Things,Vehicles,train,greyscaled/Nonliving_Things/Vehicles/train_12.jpg,12
Nonliving_Things,Vehicles,van,greyscaled/Nonliving_Things/Vehicles/van_12.jpg,12
