category,image_name,image_number,image_iter,fixation_duration,fixation_blank_duration,delay_duration,resp_choices,delay_in_between,visb_choices,convert,corrAns
Nonliving_Things,processed/nonliving/nonliving-10_1.png,10,1,0.35278832392947973,0.8598877224949728,1.5173744244725562,nV_V,0.9387518146471526,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-41_1.png,41,1,0.4595169783982762,0.8784191139117514,1.7122735246533738,V_nV,0.5610430203118388,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-18_1.png,18,1,0.483387028904616,0.9443772625345694,1.2126966970236248,nV_V,0.7539387716836099,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/nonliving/nonliving-15_1.png,15,1,0.43353235814202,0.9238058540526415,1.1944483595540247,V_nV,0.7848732268325769,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-91_1.png,91,1,0.44681695999330256,0.9695265588293773,1.5819272185808169,V_nV,0.8314664905882281,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-10_1.png,10,1,0.4863814304049325,0.953712871091368,1.5906146573180462,nV_V,0.9422182607644454,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-19_1.png,19,1,0.2954305873748854,0.9065958510361279,1.809509469618368,V_nV,0.6606005933667201,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-89_1.png,89,1,0.41275962042017156,0.7990701791190729,1.6727635336198305,V_nV,0.8908796894758595,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-53_1.png,53,1,0.49461203959796674,0.6432260313009834,1.6289245431137034,V_nV,0.995927485834611,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-33_1.png,33,1,0.4108670012178597,0.7495217998282274,1.101525602068432,nV_V,0.5264769351742924,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-30_1.png,30,1,0.4544831275347711,0.8241718942521854,1.4279958875726864,V_nV,0.8132713690202154,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-97_1.png,97,1,0.33121800630258114,0.5013107661935572,1.179597820250203,V_nV,0.5632474656127402,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-71_1.png,71,1,0.2526972960609461,0.6167240943051889,1.9691278231207892,V_nV,0.6726178216570894,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-15_1.png,15,1,0.42449645748868275,0.8082089137446824,1.3627346227714674,V_nV,0.9458741573136293,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-11_1.png,11,1,0.42527950299003514,0.6822672127828469,1.856974128799128,nV_V,0.58175798459926,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-73_1.png,73,1,0.4646979587129677,0.7891765412331408,1.2976033941918066,nV_V,0.8413292768740308,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-61_1.png,61,1,0.432936341993175,0.7768135005460399,1.8752405529586205,V_nV,0.5833707018023709,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-86_1.png,86,1,0.385957429721567,0.7765350029411201,1.4660868287507838,nV_V,0.7081022566205901,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-51_1.png,51,1,0.29537125008585163,0.7319414651235401,1.816912504761246,nV_V,0.9572288957972426,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-35_1.png,35,1,0.48962707975696784,0.5513001941965773,1.9466483479448495,nV_V,0.6320897107232277,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/nonliving/nonliving-39_1.png,39,1,0.4293623271361769,0.9909884843328605,1.0918529471026504,V_nV,0.8134976094219993,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-28_1.png,28,1,0.4651279605868509,0.579138657081059,1.9981987186637233,nV_V,0.5452696087212252,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-84_1.png,84,1,0.2648241710249618,0.7910681207665606,1.2156437400814877,V_nV,0.7736119406111921,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-52_1.png,52,1,0.3154877855232662,0.6609088730914376,1.1877893469537586,V_nV,0.6710258941157365,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-81_1.png,81,1,0.49150749632405855,0.6345782883295097,1.036023127379838,nV_V,0.5101196286183949,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-36_1.png,36,1,0.30910793114750146,0.571306926650143,1.8758517790332343,nV_V,0.5237063508342525,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-86_1.png,86,1,0.48796109880433447,0.6877569446602467,1.8867568923175422,V_nV,0.884341406469594,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-80_1.png,80,1,0.4593293570623973,0.5084979285689772,1.9322325993783023,V_nV,0.7802171125054957,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-82_1.png,82,1,0.4368077459564975,0.8109026025519266,1.8832582704498253,nV_V,0.7075315226078465,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-25_1.png,25,1,0.4861175425350719,0.8586560425973161,1.8409767434067128,nV_V,0.6234176951288738,?,Nonliving_Things-Living_Things,2
