category,image_name,image_number,image_iter,fixation_duration,fixation_blank_duration,delay_duration,resp_choices,delay_in_between,visb_choices,convert,corrAns
Nonliving_Things,processed/nonliving/nonliving-45_8.png,45,8,0.3766671075332499,0.8043586196089404,1.7765521248662308,V_nV,0.6467218981329306,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-19_8.png,19,8,0.4911166082964882,0.7408629615618184,1.0589624500623376,V_nV,0.8593479290514803,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-73_8.png,73,8,0.44157038265950477,0.7214376524391963,1.9485476157124904,V_nV,0.8018224386603032,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/nonliving/nonliving-71_8.png,71,8,0.44758269878617896,0.6589099366671469,1.2539901458870362,V_nV,0.5460102510899425,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-30_8.png,30,8,0.2915516511607176,0.8567774602531958,1.0588017365847984,V_nV,0.7988848302389964,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-44_8.png,44,8,0.30457314609018327,0.545808454834557,1.7271173566165439,nV_V,0.8268014221422659,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-43_8.png,43,8,0.29327918739455217,0.6190661179159835,1.401925153897328,V_nV,0.6559811093742082,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-49_8.png,49,8,0.3442666382813594,0.9675562259517704,1.200600576995725,nV_V,0.7623924884011646,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-59_8.png,59,8,0.38840982749350317,0.8729046311530202,1.2464396699386286,V_nV,0.6877826701696944,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-3_8.png,3,8,0.31092475197579555,0.6293101658574972,1.1118637896943033,nV_V,0.8447145906786229,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-88_8.png,88,8,0.30145744980190003,0.6542893313992394,1.6916489497672638,nV_V,0.5529106809684634,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-95_8.png,95,8,0.4105897452107037,0.698994141189984,1.186456112042325,nV_V,0.7112126679264397,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-5_8.png,5,8,0.4913796534841034,0.6113999471793656,1.1196049408161115,nV_V,0.733043240624903,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-85_8.png,85,8,0.44166114792694816,0.9223862403794563,1.814699826454948,nV_V,0.9547945120168623,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-77_8.png,77,8,0.25242010373287527,0.9946202569795113,1.3340145674239563,V_nV,0.5526865795425759,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-32_8.png,32,8,0.36073833112565346,0.842122573848697,1.1501741333604072,nV_V,0.8482714036505159,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-96_8.png,96,8,0.43004064770349804,0.6670914040298304,1.9822817769253431,nV_V,0.9924743390123205,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-89_8.png,89,8,0.4269247094996166,0.7354966849226063,1.8854955901421868,nV_V,0.5087980007009076,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-46_8.png,46,8,0.3302710212884981,0.7099474660051188,1.4239338456425097,V_nV,0.6274436197292057,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-48_8.png,48,8,0.3658647669338545,0.8731944102297635,1.3799583868593552,nV_V,0.6174199146811195,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/nonliving/nonliving-55_8.png,55,8,0.34211861735485133,0.6490549735532837,1.421091682362332,nV_V,0.8220842698473146,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-11_8.png,11,8,0.2817930362639156,0.813708559707915,1.368540846564666,V_nV,0.9948051847678978,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-39_8.png,39,8,0.4412072665101412,0.9541879398089357,1.7561016702670322,V_nV,0.9712038214762295,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-18_8.png,18,8,0.47545606433142734,0.8541077677577358,1.179755771528943,nV_V,0.8228428752401225,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-17_8.png,17,8,0.47541112801564134,0.7152591173834006,1.2563874104938928,nV_V,0.5801052778346771,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-86_8.png,86,8,0.492347002299252,0.6349244302891495,1.323944149004221,V_nV,0.5244507528213415,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-75_8.png,75,8,0.2984154482661664,0.9828932390916307,1.3701723425718235,nV_V,0.7464100827057987,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-24_8.png,24,8,0.4206980598762701,0.7216764832000184,1.4188814891054553,V_nV,0.5442510469208992,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-77_8.png,77,8,0.3818807099131837,0.7973994877744308,1.4396992873256247,nV_V,0.991134153801488,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-82_8.png,82,8,0.39895797269657235,0.6231231138603708,1.247417493341449,V_nV,0.5050206603656869,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-98_8.png,98,8,0.26747936621749735,0.640638437098721,1.9013855025001103,nV_V,0.990503228351654,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-46_8.png,46,8,0.25986279998238293,0.6003023936950347,1.0835915117288362,nV_V,0.9892856380116942,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/nonliving/nonliving-38_8.png,38,8,0.4997251376199569,0.6210092842965946,1.837888362088985,nV_V,0.5505599276244645,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/nonliving/nonliving-3_8.png,3,8,0.31524608395712583,0.5141807346476772,1.962041845370345,nV_V,0.8617802598737729,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-25_8.png,25,8,0.3580449152264711,0.8087997456883214,1.1272730758634233,V_nV,0.6129503169634918,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-72_8.png,72,8,0.42297809721907975,0.9460771392515706,1.3164832885722628,V_nV,0.6353657074133614,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-79_8.png,79,8,0.4335069867357292,0.625888339358244,1.9686806337621667,nV_V,0.9875479143368595,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-90_8.png,90,8,0.27638059349597305,0.7164292729214086,1.1224488198668485,nV_V,0.8793906345926841,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-13_8.png,13,8,0.4279187921609549,0.6228317585718663,1.1988919456985976,nV_V,0.9915093398733521,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-6_8.png,6,8,0.472531711077402,0.8084739231095204,1.010347448658659,nV_V,0.5471322031680221,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-36_8.png,36,8,0.4851323059031476,0.9929890558237198,1.4035172534814517,nV_V,0.8871284367463945,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-99_8.png,99,8,0.28184718869677294,0.8356100594545501,1.7494448723358174,V_nV,0.9056908856009653,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-100_8.png,100,8,0.36969312410307675,0.6085426675884064,1.102197602164533,V_nV,0.5980900378588137,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/nonliving/nonliving-6_8.png,6,8,0.4845602927044123,0.8820300754691399,1.5751232657096073,nV_V,0.8157520373629039,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-35_8.png,35,8,0.4404023880853448,0.5939761654065108,1.704489709762631,V_nV,0.650842802489022,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-30_8.png,30,8,0.3532344001788018,0.8752997860155416,1.4346692360366773,V_nV,0.924022615353498,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-27_8.png,27,8,0.27282705284706804,0.9290529353687016,1.808875212450923,V_nV,0.844650024033808,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-41_8.png,41,8,0.41304106934024315,0.8370577873935088,1.630706057013347,nV_V,0.7311667821488937,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-63_8.png,63,8,0.2679451842167593,0.7524740332253531,1.3971422109110239,nV_V,0.6690257070975604,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/nonliving/nonliving-35_8.png,35,8,0.48374903154425275,0.979777263236751,1.614310411515938,V_nV,0.8347926483426091,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/nonliving/nonliving-11_8.png,11,8,0.48927120230037385,0.5981440044551103,1.5445320538185068,V_nV,0.6586698527715185,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/nonliving/nonliving-42_8.png,42,8,0.36134729282421113,0.9065910477641917,1.2937304047819778,V_nV,0.9060994221090513,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-93_8.png,93,8,0.46635872606317885,0.7395414143525749,1.5910701840456445,nV_V,0.6418263155442843,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-20_8.png,20,8,0.36257349770070474,0.6251739383392159,1.6391359331302124,nV_V,0.7368861424443989,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-7_8.png,7,8,0.4801450010118049,0.7891426813744982,1.6166884754142796,nV_V,0.8457955288612101,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-86_8.png,86,8,0.30669133148520233,0.6351434681591481,1.703647014397462,nV_V,0.997392932550015,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-76_8.png,76,8,0.40273447800578965,0.5529488126931917,1.1198631364351717,nV_V,0.697852877266464,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-1_8.png,1,8,0.4022280720797613,0.990256162030885,1.6607001082039745,nV_V,0.657369655113927,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-12_8.png,12,8,0.3401237467008733,0.7834877930051315,1.625300023652133,V_nV,0.8266033749941946,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-52_8.png,52,8,0.34286372925345115,0.9380816246862689,1.2301633333479056,V_nV,0.7627934951081792,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-53_8.png,53,8,0.39949746620635856,0.8837152626674555,1.7722262057698321,nV_V,0.8543542338614187,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/nonliving/nonliving-74_8.png,74,8,0.27353047801202596,0.6371676739997338,1.948285435988188,nV_V,0.830803421207813,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-43_8.png,43,8,0.45790249365361846,0.5433282968112765,1.0948298894049087,nV_V,0.9763950487440316,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-17_8.png,17,8,0.3520214351649193,0.7576751751815992,1.5658775049825224,V_nV,0.9029058110169266,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/nonliving/nonliving-50_8.png,50,8,0.4618887701585003,0.7741224477745279,1.3835326348101789,V_nV,0.8395104608739464,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/nonliving/nonliving-27_8.png,27,8,0.35058885943895346,0.5815762330190628,1.5782263218022576,nV_V,0.5528275039201116,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/nonliving/nonliving-62_8.png,62,8,0.3973283127343962,0.5271316622748532,1.7359987088118323,V_nV,0.7702909620259547,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/nonliving/nonliving-54_8.png,54,8,0.2798789466101388,0.630945528712218,1.7128170802871003,V_nV,0.5159433106175686,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/nonliving/nonliving-66_8.png,66,8,0.34144926190155833,0.9909232096529552,1.1108659337457487,V_nV,0.7518851409941214,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-26_8.png,26,8,0.34637929949331053,0.8940730972597322,1.998097957811994,nV_V,0.9873532822048858,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-87_8.png,87,8,0.34133478707039405,0.7427735816211988,1.473902836145569,V_nV,0.5031395398044465,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-38_8.png,38,8,0.2650147909765349,0.5768553516371653,1.8080341488047278,V_nV,0.530108464492437,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-67_8.png,67,8,0.44543214932716846,0.5890048938515636,1.5020910074750442,nV_V,0.5182654021178534,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/nonliving/nonliving-51_8.png,51,8,0.4069318009330323,0.9382523344611103,1.4590586941932875,nV_V,0.7992203529442387,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/nonliving/nonliving-76_8.png,76,8,0.48708947682715065,0.7732614446731376,1.7985940005491923,nV_V,0.929519422205564,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-7_8.png,7,8,0.42915691105590903,0.7727296927651419,1.7547148616730635,nV_V,0.695615983124873,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-37_8.png,37,8,0.4435495336201595,0.8932081031213592,1.4024043737543157,nV_V,0.8948076301752061,?,Nonliving_Things-Living_Things,1
