category,image_name,image_number,image_iter,fixation_duration,fixation_blank_duration,delay_duration,resp_choices,delay_in_between,visb_choices,convert,corrAns
Nonliving_Things,processed/house/house-59_12.png,59,12,0.46966049405703075,0.9962856668678806,1.470197389483289,nV_V,0.8482353099021174,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-96_12.png,96,12,0.28410888001128143,0.7103588101587371,1.1179398625288726,V_nV,0.9180353818382222,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-69_12.png,69,12,0.48521545578087016,0.5823846699554205,1.5916981567860105,nV_V,0.9136467260970889,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-68_12.png,68,12,0.435836998103241,0.7132893600793664,1.453704429714786,nV_V,0.896756368577661,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-70_12.png,70,12,0.31127750585042435,0.5855219308037565,1.3786964560234982,V_nV,0.9068472918933393,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-21_12.png,21,12,0.3549933054076817,0.7938944392502638,1.1781152680731046,nV_V,0.7973985480481149,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-48_12.png,48,12,0.3807312678377537,0.5122493506136745,1.311316235924477,nV_V,0.6104248286883176,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-91_12.png,91,12,0.4007801148740965,0.7305806439330783,1.9366227294864689,nV_V,0.8783731501172913,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-13_12.png,13,12,0.28363528964494084,0.7315425008730083,1.4327921594321236,nV_V,0.7397094392211023,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-47_12.png,47,12,0.3263439383279104,0.6882925492191453,1.6658724389715276,nV_V,0.8750769423705769,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-6_12.png,6,12,0.33010057754544164,0.9598190411653909,1.5376942320984162,nV_V,0.8094810759129479,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-49_12.png,49,12,0.30147932259114246,0.7616434611033891,1.6039538369010296,nV_V,0.5208236657923664,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-27_12.png,27,12,0.2971237339286565,0.9222245767045374,1.308599596621088,nV_V,0.7028407372372973,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-26_12.png,26,12,0.39061568274166486,0.5091788228480449,1.7357335165778927,nV_V,0.8023629240950534,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-65_12.png,65,12,0.35099973162969333,0.5488666155990725,1.6966419212547947,nV_V,0.67132054628252,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-67_12.png,67,12,0.29895356101405957,0.9394524694113648,1.4991794652706045,V_nV,0.8715579262443218,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-61_12.png,61,12,0.48088724720478293,0.5314617524552839,1.3972551773732218,nV_V,0.7297282819665841,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-55_12.png,55,12,0.45165567515554317,0.7508501562344789,1.4904414569684572,V_nV,0.8618619967475927,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-92_12.png,92,12,0.30722420525838373,0.9276514224705843,1.3260644380069815,nV_V,0.5460978425487869,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-74_12.png,74,12,0.31921568508904785,0.8935794522792047,1.1762550540835182,nV_V,0.6352289566451337,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-12_12.png,12,12,0.2555034578011977,0.5682595103668324,1.550334132713259,V_nV,0.8914211286957386,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-42_12.png,42,12,0.25750807545189286,0.6922759071762647,1.639227835969199,V_nV,0.9838162833710438,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-13_12.png,13,12,0.3975367726738294,0.7838711178700073,1.464503294776236,nV_V,0.9983222328109087,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-29_12.png,29,12,0.4985698608679799,0.8391958094460104,1.8729443431291195,nV_V,0.5218184313867812,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-80_12.png,80,12,0.37129713975994566,0.7644318371675526,1.5379929295293588,nV_V,0.990248966307095,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-18_12.png,18,12,0.2781904033535716,0.6321646002792772,1.4777746048881275,V_nV,0.748709415159685,?,Living_Things-Nonliving_Things,2
