category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-91_13.png,91,13
Living_Things,processed/face/face-65_13.png,65,13
Living_Things,processed/face/face-1_13.png,1,13
Living_Things,processed/face/face-99_13.png,99,13
Nonliving_Things,processed/house/house-99_13.png,99,13
Nonliving_Things,processed/house/house-2_13.png,2,13
Nonliving_Things,processed/house/house-50_13.png,50,13
Nonliving_Things,processed/house/house-47_13.png,47,13
Nonliving_Things,processed/house/house-66_13.png,66,13
Nonliving_Things,processed/house/house-96_13.png,96,13
Living_Things,processed/face/face-67_13.png,67,13
Nonliving_Things,processed/house/house-15_13.png,15,13
Living_Things,processed/face/face-56_13.png,56,13
Living_Things,processed/face/face-14_13.png,14,13
Nonliving_Things,processed/house/house-72_13.png,72,13
Living_Things,processed/face/face-70_13.png,70,13
Living_Things,processed/face/face-69_13.png,69,13
Living_Things,processed/face/face-2_13.png,2,13
Nonliving_Things,processed/house/house-81_13.png,81,13
Living_Things,processed/face/face-12_13.png,12,13
Nonliving_Things,processed/house/house-30_13.png,30,13
Living_Things,processed/face/face-97_13.png,97,13
Living_Things,processed/face/face-44_13.png,44,13
Living_Things,processed/face/face-21_13.png,21,13
Living_Things,processed/face/face-9_13.png,9,13
Living_Things,processed/face/face-89_13.png,89,13
Living_Things,processed/face/face-27_13.png,27,13
Living_Things,processed/face/face-93_13.png,93,13
Living_Things,processed/face/face-48_13.png,48,13
Living_Things,processed/face/face-32_13.png,32,13
Nonliving_Things,processed/house/house-65_13.png,65,13
Living_Things,processed/face/face-26_13.png,26,13
Living_Things,processed/face/face-71_13.png,71,13
Living_Things,processed/face/face-63_13.png,63,13
Living_Things,processed/face/face-57_13.png,57,13
Living_Things,processed/face/face-43_13.png,43,13
Nonliving_Things,processed/house/house-79_13.png,79,13
Living_Things,processed/face/face-47_13.png,47,13
Living_Things,processed/face/face-92_13.png,92,13
Living_Things,processed/face/face-95_13.png,95,13
Nonliving_Things,processed/house/house-62_13.png,62,13
Living_Things,processed/face/face-42_13.png,42,13
Living_Things,processed/face/face-78_13.png,78,13
Nonliving_Things,processed/house/house-90_13.png,90,13
Living_Things,processed/face/face-58_13.png,58,13
Nonliving_Things,processed/house/house-51_13.png,51,13
Nonliving_Things,processed/house/house-68_13.png,68,13
Nonliving_Things,processed/house/house-26_13.png,26,13
Nonliving_Things,processed/house/house-3_13.png,3,13
Living_Things,processed/face/face-7_13.png,7,13
Living_Things,processed/face/face-22_13.png,22,13
Living_Things,processed/face/face-41_13.png,41,13
Living_Things,processed/face/face-28_13.png,28,13
Nonliving_Things,processed/house/house-54_13.png,54,13
Living_Things,processed/face/face-13_13.png,13,13
Nonliving_Things,processed/house/house-83_13.png,83,13
Nonliving_Things,processed/house/house-6_13.png,6,13
Living_Things,processed/face/face-79_13.png,79,13
Nonliving_Things,processed/house/house-89_13.png,89,13
Nonliving_Things,processed/house/house-69_13.png,69,13
Nonliving_Things,processed/house/house-57_13.png,57,13
Nonliving_Things,processed/house/house-63_13.png,63,13
Nonliving_Things,processed/house/house-38_13.png,38,13
Nonliving_Things,processed/house/house-5_13.png,5,13
Living_Things,processed/face/face-85_13.png,85,13
Nonliving_Things,processed/house/house-14_13.png,14,13
Nonliving_Things,processed/house/house-40_13.png,40,13
Nonliving_Things,processed/house/house-85_13.png,85,13
Living_Things,processed/face/face-34_13.png,34,13
Living_Things,processed/face/face-52_13.png,52,13
Nonliving_Things,processed/house/house-32_13.png,32,13
Nonliving_Things,processed/house/house-100_13.png,100,13
Nonliving_Things,processed/house/house-60_13.png,60,13
Living_Things,processed/face/face-3_13.png,3,13
Nonliving_Things,processed/house/house-75_13.png,75,13
Nonliving_Things,processed/house/house-56_13.png,56,13
Living_Things,processed/face/face-35_13.png,35,13
Nonliving_Things,processed/house/house-22_13.png,22,13
Living_Things,processed/face/face-40_13.png,40,13
Living_Things,processed/face/face-53_13.png,53,13
Nonliving_Things,processed/house/house-12_13.png,12,13
Nonliving_Things,processed/house/house-49_13.png,49,13
Living_Things,processed/face/face-75_13.png,75,13
Nonliving_Things,processed/house/house-59_13.png,59,13
Living_Things,processed/face/face-33_13.png,33,13
Living_Things,processed/face/face-45_13.png,45,13
Living_Things,processed/face/face-17_13.png,17,13
Nonliving_Things,processed/house/house-7_13.png,7,13
Living_Things,processed/face/face-39_13.png,39,13
Living_Things,processed/face/face-87_13.png,87,13
Nonliving_Things,processed/house/house-10_13.png,10,13
Living_Things,processed/face/face-76_13.png,76,13
Nonliving_Things,processed/house/house-93_13.png,93,13
Living_Things,processed/face/face-54_13.png,54,13
Living_Things,processed/face/face-86_13.png,86,13
Living_Things,processed/face/face-88_13.png,88,13
Living_Things,processed/face/face-8_13.png,8,13
Nonliving_Things,processed/house/house-80_13.png,80,13
Nonliving_Things,processed/house/house-71_13.png,71,13
Nonliving_Things,processed/house/house-95_13.png,95,13
