category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-68_5.png,68,5
Living_Things,processed/face/face-79_5.png,79,5
Living_Things,processed/face/face-28_5.png,28,5
Living_Things,processed/face/face-89_5.png,89,5
Nonliving_Things,processed/house/house-98_5.png,98,5
Nonliving_Things,processed/house/house-79_5.png,79,5
Nonliving_Things,processed/house/house-34_5.png,34,5
Nonliving_Things,processed/house/house-10_5.png,10,5
Nonliving_Things,processed/house/house-40_5.png,40,5
Nonliving_Things,processed/house/house-49_5.png,49,5
Living_Things,processed/face/face-74_5.png,74,5
Nonliving_Things,processed/house/house-54_5.png,54,5
Living_Things,processed/face/face-35_5.png,35,5
Living_Things,processed/face/face-94_5.png,94,5
Nonliving_Things,processed/house/house-18_5.png,18,5
Living_Things,processed/face/face-14_5.png,14,5
Living_Things,processed/face/face-87_5.png,87,5
Living_Things,processed/face/face-27_5.png,27,5
Nonliving_Things,processed/house/house-62_5.png,62,5
Living_Things,processed/face/face-91_5.png,91,5
Nonliving_Things,processed/house/house-76_5.png,76,5
Living_Things,processed/face/face-48_5.png,48,5
Living_Things,processed/face/face-8_5.png,8,5
Living_Things,processed/face/face-42_5.png,42,5
Living_Things,processed/face/face-39_5.png,39,5
Living_Things,processed/face/face-53_5.png,53,5
Living_Things,processed/face/face-19_5.png,19,5
Living_Things,processed/face/face-68_5.png,68,5
Living_Things,processed/face/face-75_5.png,75,5
Living_Things,processed/face/face-97_5.png,97,5
Nonliving_Things,processed/house/house-100_5.png,100,5
Living_Things,processed/face/face-100_5.png,100,5
Living_Things,processed/face/face-15_5.png,15,5
Living_Things,processed/face/face-10_5.png,10,5
Living_Things,processed/face/face-12_5.png,12,5
Living_Things,processed/face/face-44_5.png,44,5
Nonliving_Things,processed/house/house-86_5.png,86,5
Living_Things,processed/face/face-72_5.png,72,5
Living_Things,processed/face/face-58_5.png,58,5
Living_Things,processed/face/face-96_5.png,96,5
Nonliving_Things,processed/house/house-20_5.png,20,5
Living_Things,processed/face/face-81_5.png,81,5
Living_Things,processed/face/face-62_5.png,62,5
Nonliving_Things,processed/house/house-50_5.png,50,5
Living_Things,processed/face/face-95_5.png,95,5
Nonliving_Things,processed/house/house-16_5.png,16,5
Nonliving_Things,processed/house/house-88_5.png,88,5
Nonliving_Things,processed/house/house-9_5.png,9,5
Nonliving_Things,processed/house/house-83_5.png,83,5
Living_Things,processed/face/face-71_5.png,71,5
Living_Things,processed/face/face-33_5.png,33,5
Living_Things,processed/face/face-41_5.png,41,5
Living_Things,processed/face/face-98_5.png,98,5
Nonliving_Things,processed/house/house-36_5.png,36,5
Living_Things,processed/face/face-30_5.png,30,5
Nonliving_Things,processed/house/house-35_5.png,35,5
Nonliving_Things,processed/house/house-30_5.png,30,5
Living_Things,processed/face/face-50_5.png,50,5
Nonliving_Things,processed/house/house-70_5.png,70,5
Nonliving_Things,processed/house/house-69_5.png,69,5
Nonliving_Things,processed/house/house-6_5.png,6,5
Nonliving_Things,processed/house/house-11_5.png,11,5
Nonliving_Things,processed/house/house-65_5.png,65,5
Nonliving_Things,processed/house/house-77_5.png,77,5
Living_Things,processed/face/face-77_5.png,77,5
Nonliving_Things,processed/house/house-12_5.png,12,5
Nonliving_Things,processed/house/house-90_5.png,90,5
Nonliving_Things,processed/house/house-39_5.png,39,5
Living_Things,processed/face/face-1_5.png,1,5
Living_Things,processed/face/face-67_5.png,67,5
Nonliving_Things,processed/house/house-94_5.png,94,5
Nonliving_Things,processed/house/house-17_5.png,17,5
Nonliving_Things,processed/house/house-4_5.png,4,5
Living_Things,processed/face/face-86_5.png,86,5
Nonliving_Things,processed/house/house-84_5.png,84,5
Nonliving_Things,processed/house/house-8_5.png,8,5
Living_Things,processed/face/face-61_5.png,61,5
Nonliving_Things,processed/house/house-33_5.png,33,5
Living_Things,processed/face/face-36_5.png,36,5
Living_Things,processed/face/face-40_5.png,40,5
Nonliving_Things,processed/house/house-67_5.png,67,5
Nonliving_Things,processed/house/house-60_5.png,60,5
Living_Things,processed/face/face-29_5.png,29,5
Nonliving_Things,processed/house/house-48_5.png,48,5
Living_Things,processed/face/face-90_5.png,90,5
Living_Things,processed/face/face-9_5.png,9,5
Living_Things,processed/face/face-25_5.png,25,5
Nonliving_Things,processed/house/house-38_5.png,38,5
Living_Things,processed/face/face-32_5.png,32,5
Living_Things,processed/face/face-88_5.png,88,5
Nonliving_Things,processed/house/house-92_5.png,92,5
Living_Things,processed/face/face-16_5.png,16,5
Nonliving_Things,processed/house/house-78_5.png,78,5
Living_Things,processed/face/face-22_5.png,22,5
Living_Things,processed/face/face-54_5.png,54,5
Living_Things,processed/face/face-59_5.png,59,5
Living_Things,processed/face/face-63_5.png,63,5
Nonliving_Things,processed/house/house-15_5.png,15,5
Nonliving_Things,processed/house/house-19_5.png,19,5
Nonliving_Things,processed/house/house-96_5.png,96,5
