category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-26_18.png,26,18
Living_Things,processed/face/face-79_18.png,79,18
Nonliving_Things,processed/house/house-62_18.png,62,18
Nonliving_Things,processed/house/house-60_18.png,60,18
Living_Things,processed/face/face-96_18.png,96,18
Living_Things,processed/face/face-84_18.png,84,18
Nonliving_Things,processed/house/house-76_18.png,76,18
Living_Things,processed/face/face-94_18.png,94,18
Nonliving_Things,processed/house/house-49_18.png,49,18
Living_Things,processed/face/face-95_18.png,95,18
Living_Things,processed/face/face-85_18.png,85,18
Living_Things,processed/face/face-2_18.png,2,18
Nonliving_Things,processed/house/house-97_18.png,97,18
Living_Things,processed/face/face-38_18.png,38,18
Nonliving_Things,processed/house/house-32_18.png,32,18
Living_Things,processed/face/face-83_18.png,83,18
Living_Things,processed/face/face-64_18.png,64,18
Nonliving_Things,processed/house/house-91_18.png,91,18
Living_Things,processed/face/face-18_18.png,18,18
Nonliving_Things,processed/house/house-82_18.png,82,18
Nonliving_Things,processed/house/house-11_18.png,11,18
Living_Things,processed/face/face-7_18.png,7,18
Living_Things,processed/face/face-61_18.png,61,18
Nonliving_Things,processed/house/house-78_18.png,78,18
Living_Things,processed/face/face-67_18.png,67,18
Nonliving_Things,processed/house/house-68_18.png,68,18
Living_Things,processed/face/face-55_18.png,55,18
Nonliving_Things,processed/house/house-2_18.png,2,18
Living_Things,processed/face/face-5_18.png,5,18
Living_Things,processed/face/face-40_18.png,40,18
Living_Things,processed/face/face-28_18.png,28,18
Nonliving_Things,processed/house/house-44_18.png,44,18
Nonliving_Things,processed/house/house-50_18.png,50,18
Nonliving_Things,processed/house/house-85_18.png,85,18
Living_Things,processed/face/face-45_18.png,45,18
Living_Things,processed/face/face-4_18.png,4,18
Nonliving_Things,processed/house/house-47_18.png,47,18
Living_Things,processed/face/face-90_18.png,90,18
Living_Things,processed/face/face-35_18.png,35,18
Living_Things,processed/face/face-49_18.png,49,18
Nonliving_Things,processed/house/house-96_18.png,96,18
Living_Things,processed/face/face-100_18.png,100,18
Nonliving_Things,processed/house/house-45_18.png,45,18
Nonliving_Things,processed/house/house-10_18.png,10,18
Living_Things,processed/face/face-36_18.png,36,18
Nonliving_Things,processed/house/house-46_18.png,46,18
Living_Things,processed/face/face-46_18.png,46,18
Living_Things,processed/face/face-91_18.png,91,18
Nonliving_Things,processed/house/house-95_18.png,95,18
Nonliving_Things,processed/house/house-94_18.png,94,18
Nonliving_Things,processed/house/house-21_18.png,21,18
Nonliving_Things,processed/house/house-77_18.png,77,18
Living_Things,processed/face/face-42_18.png,42,18
Living_Things,processed/face/face-15_18.png,15,18
Nonliving_Things,processed/house/house-28_18.png,28,18
Living_Things,processed/face/face-56_18.png,56,18
Living_Things,processed/face/face-39_18.png,39,18
Nonliving_Things,processed/house/house-15_18.png,15,18
Living_Things,processed/face/face-37_18.png,37,18
Living_Things,processed/face/face-82_18.png,82,18
Nonliving_Things,processed/house/house-25_18.png,25,18
Nonliving_Things,processed/house/house-31_18.png,31,18
Living_Things,processed/face/face-27_18.png,27,18
Nonliving_Things,processed/house/house-43_18.png,43,18
Nonliving_Things,processed/house/house-7_18.png,7,18
Nonliving_Things,processed/house/house-39_18.png,39,18
Nonliving_Things,processed/house/house-34_18.png,34,18
Nonliving_Things,processed/house/house-33_18.png,33,18
Nonliving_Things,processed/house/house-90_18.png,90,18
Living_Things,processed/face/face-63_18.png,63,18
Living_Things,processed/face/face-6_18.png,6,18
Living_Things,processed/face/face-51_18.png,51,18
Nonliving_Things,processed/house/house-18_18.png,18,18
Nonliving_Things,processed/house/house-92_18.png,92,18
Nonliving_Things,processed/house/house-12_18.png,12,18
Living_Things,processed/face/face-74_18.png,74,18
Nonliving_Things,processed/house/house-83_18.png,83,18
Nonliving_Things,processed/house/house-63_18.png,63,18
Nonliving_Things,processed/house/house-29_18.png,29,18
Living_Things,processed/face/face-60_18.png,60,18
Living_Things,processed/face/face-10_18.png,10,18
Living_Things,processed/face/face-33_18.png,33,18
Living_Things,processed/face/face-23_18.png,23,18
Nonliving_Things,processed/house/house-35_18.png,35,18
Nonliving_Things,processed/house/house-40_18.png,40,18
Living_Things,processed/face/face-34_18.png,34,18
Nonliving_Things,processed/house/house-14_18.png,14,18
Living_Things,processed/face/face-53_18.png,53,18
Nonliving_Things,processed/house/house-16_18.png,16,18
Nonliving_Things,processed/house/house-52_18.png,52,18
Living_Things,processed/face/face-68_18.png,68,18
Nonliving_Things,processed/house/house-4_18.png,4,18
Nonliving_Things,processed/house/house-61_18.png,61,18
Nonliving_Things,processed/house/house-88_18.png,88,18
Living_Things,processed/face/face-25_18.png,25,18
Living_Things,processed/face/face-65_18.png,65,18
Living_Things,processed/face/face-13_18.png,13,18
Living_Things,processed/face/face-86_18.png,86,18
Living_Things,processed/face/face-81_18.png,81,18
Nonliving_Things,processed/house/house-64_18.png,64,18
