category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-7_21.png,7,21
Living_Things,processed/face/face-94_21.png,94,21
Living_Things,processed/face/face-45_21.png,45,21
Living_Things,processed/face/face-57_21.png,57,21
Nonliving_Things,processed/house/house-1_21.png,1,21
Nonliving_Things,processed/house/house-96_21.png,96,21
Nonliving_Things,processed/house/house-4_21.png,4,21
Nonliving_Things,processed/house/house-14_21.png,14,21
Nonliving_Things,processed/house/house-81_21.png,81,21
Nonliving_Things,processed/house/house-37_21.png,37,21
Living_Things,processed/face/face-64_21.png,64,21
Nonliving_Things,processed/house/house-85_21.png,85,21
Living_Things,processed/face/face-74_21.png,74,21
Living_Things,processed/face/face-22_21.png,22,21
Nonliving_Things,processed/house/house-79_21.png,79,21
Living_Things,processed/face/face-70_21.png,70,21
Living_Things,processed/face/face-61_21.png,61,21
Living_Things,processed/face/face-87_21.png,87,21
Nonliving_Things,processed/house/house-34_21.png,34,21
Living_Things,processed/face/face-16_21.png,16,21
Nonliving_Things,processed/house/house-31_21.png,31,21
Living_Things,processed/face/face-77_21.png,77,21
Living_Things,processed/face/face-12_21.png,12,21
Living_Things,processed/face/face-27_21.png,27,21
Living_Things,processed/face/face-71_21.png,71,21
Living_Things,processed/face/face-46_21.png,46,21
Living_Things,processed/face/face-48_21.png,48,21
Living_Things,processed/face/face-80_21.png,80,21
Living_Things,processed/face/face-51_21.png,51,21
Living_Things,processed/face/face-85_21.png,85,21
Nonliving_Things,processed/house/house-54_21.png,54,21
Living_Things,processed/face/face-89_21.png,89,21
Living_Things,processed/face/face-4_21.png,4,21
Living_Things,processed/face/face-30_21.png,30,21
Living_Things,processed/face/face-49_21.png,49,21
Living_Things,processed/face/face-42_21.png,42,21
Nonliving_Things,processed/house/house-63_21.png,63,21
Living_Things,processed/face/face-82_21.png,82,21
Living_Things,processed/face/face-3_21.png,3,21
Living_Things,processed/face/face-54_21.png,54,21
Nonliving_Things,processed/house/house-16_21.png,16,21
Living_Things,processed/face/face-53_21.png,53,21
Living_Things,processed/face/face-17_21.png,17,21
Nonliving_Things,processed/house/house-39_21.png,39,21
Living_Things,processed/face/face-98_21.png,98,21
Nonliving_Things,processed/house/house-15_21.png,15,21
Nonliving_Things,processed/house/house-64_21.png,64,21
Nonliving_Things,processed/house/house-12_21.png,12,21
Nonliving_Things,processed/house/house-95_21.png,95,21
Living_Things,processed/face/face-47_21.png,47,21
Living_Things,processed/face/face-62_21.png,62,21
Living_Things,processed/face/face-23_21.png,23,21
Living_Things,processed/face/face-19_21.png,19,21
Nonliving_Things,processed/house/house-91_21.png,91,21
Living_Things,processed/face/face-100_21.png,100,21
Nonliving_Things,processed/house/house-100_21.png,100,21
Nonliving_Things,processed/house/house-93_21.png,93,21
Living_Things,processed/face/face-81_21.png,81,21
Nonliving_Things,processed/house/house-53_21.png,53,21
Nonliving_Things,processed/house/house-78_21.png,78,21
Nonliving_Things,processed/house/house-21_21.png,21,21
Nonliving_Things,processed/house/house-94_21.png,94,21
Nonliving_Things,processed/house/house-71_21.png,71,21
Nonliving_Things,processed/house/house-8_21.png,8,21
Living_Things,processed/face/face-35_21.png,35,21
Nonliving_Things,processed/house/house-20_21.png,20,21
Nonliving_Things,processed/house/house-10_21.png,10,21
Nonliving_Things,processed/house/house-59_21.png,59,21
Living_Things,processed/face/face-24_21.png,24,21
Living_Things,processed/face/face-38_21.png,38,21
Nonliving_Things,processed/house/house-3_21.png,3,21
Nonliving_Things,processed/house/house-65_21.png,65,21
Nonliving_Things,processed/house/house-40_21.png,40,21
Living_Things,processed/face/face-73_21.png,73,21
Nonliving_Things,processed/house/house-33_21.png,33,21
Nonliving_Things,processed/house/house-58_21.png,58,21
Living_Things,processed/face/face-96_21.png,96,21
Nonliving_Things,processed/house/house-62_21.png,62,21
Living_Things,processed/face/face-50_21.png,50,21
Living_Things,processed/face/face-15_21.png,15,21
Nonliving_Things,processed/house/house-25_21.png,25,21
Nonliving_Things,processed/house/house-41_21.png,41,21
Living_Things,processed/face/face-65_21.png,65,21
Nonliving_Things,processed/house/house-19_21.png,19,21
Living_Things,processed/face/face-44_21.png,44,21
Living_Things,processed/face/face-11_21.png,11,21
Living_Things,processed/face/face-83_21.png,83,21
Nonliving_Things,processed/house/house-35_21.png,35,21
Living_Things,processed/face/face-7_21.png,7,21
Living_Things,processed/face/face-60_21.png,60,21
Nonliving_Things,processed/house/house-84_21.png,84,21
Living_Things,processed/face/face-56_21.png,56,21
Nonliving_Things,processed/house/house-50_21.png,50,21
Living_Things,processed/face/face-2_21.png,2,21
Living_Things,processed/face/face-18_21.png,18,21
Living_Things,processed/face/face-40_21.png,40,21
Living_Things,processed/face/face-88_21.png,88,21
Nonliving_Things,processed/house/house-76_21.png,76,21
Nonliving_Things,processed/house/house-90_21.png,90,21
Nonliving_Things,processed/house/house-18_21.png,18,21
