category,image_name,image_number,image_iter,fixation_duration,fixation_blank_duration,delay_duration,resp_choices,delay_in_between,visb_choices,convert,corrAns
Nonliving_Things,processed/house/house-32_23.png,32,23,0.27681131757934646,0.6161264274138076,1.0028601701509696,V_nV,0.65586119785844,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-34_23.png,34,23,0.2719260125999738,0.6369851097504037,1.6043915993523528,V_nV,0.9042997041561067,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-82_23.png,82,23,0.30811762513038027,0.7904777735836985,1.188416987561864,nV_V,0.8303134220979197,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-35_23.png,35,23,0.4404980097183592,0.9988863394933533,1.7333411663561455,nV_V,0.5841360716677032,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-37_23.png,37,23,0.30634237756994537,0.8449779492746413,1.1967680543938144,nV_V,0.6457011721884597,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-8_23.png,8,23,0.28181724525870677,0.8174331373381398,1.0120895652253212,V_nV,0.5849461097500205,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-41_23.png,41,23,0.452713122872107,0.6664028656316114,1.2990665204377905,nV_V,0.697416393132041,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-9_23.png,9,23,0.29425472842754286,0.8903341975859511,1.4736557219978463,V_nV,0.6917726765215529,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-43_23.png,43,23,0.4807353834569038,0.6849986435636325,1.8887616559964948,V_nV,0.9406535396772153,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-33_23.png,33,23,0.32780318465182834,0.8533027966590463,1.7312170269948344,nV_V,0.7542870906667175,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-85_23.png,85,23,0.3561462859968267,0.6356520671976662,1.9644403768717542,nV_V,0.9340652272651193,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-63_23.png,63,23,0.25838444210673917,0.7332755968538454,1.0931696683818726,nV_V,0.533565535876444,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-3_23.png,3,23,0.3573281272152319,0.5517930912483104,1.4188114988485248,nV_V,0.7834039320591366,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-78_23.png,78,23,0.3471281379687931,0.6718869535720778,1.5953058361619354,nV_V,0.910632752306874,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-56_23.png,56,23,0.3958372519662174,0.6543411690860768,1.5934918933014068,V_nV,0.6127680563159665,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-18_23.png,18,23,0.41824226775858375,0.5117650425264408,1.6239761918221594,V_nV,0.6131623894736178,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-36_23.png,36,23,0.48070894730376085,0.6478746424154627,1.8172555655280498,V_nV,0.5010682930483639,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-8_23.png,8,23,0.2743823867754136,0.6459155839066997,1.660674905582829,V_nV,0.5423872157260157,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-38_23.png,38,23,0.3916469815169452,0.9866523974356847,1.4989291526087318,nV_V,0.5410582767808305,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-31_23.png,31,23,0.29172249968212316,0.9796084759105319,1.4686954009356397,nV_V,0.5445655240932448,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-5_23.png,5,23,0.2505771009482799,0.5578632498492324,1.4556570440205023,nV_V,0.7860464228438865,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-19_23.png,19,23,0.4811759021086242,0.8495518303615204,1.407620176297969,V_nV,0.689411806901004,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-23_23.png,23,23,0.30679988671597047,0.9974456383068672,1.5329802669042558,nV_V,0.6446391655774218,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-96_23.png,96,23,0.4644439960866486,0.9358375254133722,1.0241269908662516,V_nV,0.525439293045111,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-89_23.png,89,23,0.29410916299417655,0.8340314380210319,1.8819875937937378,V_nV,0.5468219598053141,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-74_23.png,74,23,0.38626433067558075,0.6938014577026143,1.33769239026223,V_nV,0.9378818911875069,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-74_23.png,74,23,0.47140743356998804,0.9030551390738626,1.0889421178081449,nV_V,0.7682373248486146,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-42_23.png,42,23,0.38602970016699245,0.9344479405520663,1.744822431218617,nV_V,0.5876945448356024,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-2_23.png,2,23,0.4211791626177417,0.7539114848016981,1.6180450114076521,V_nV,0.7337072093719487,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-98_23.png,98,23,0.4891064317619327,0.7435014648908546,1.8253442554964214,V_nV,0.8919182888919467,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-92_23.png,92,23,0.41448553373774977,0.9061945404919186,1.38704067617771,nV_V,0.8832521015316255,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-83_23.png,83,23,0.3583074004585538,0.7572568785051907,1.7576323875387794,V_nV,0.6163970482139929,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-79_23.png,79,23,0.47944801336594234,0.7998266424491811,1.3791815944667885,nV_V,0.859571107173738,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-36_23.png,36,23,0.34419533297080374,0.5837940517501528,1.84385873381494,V_nV,0.7978822266143856,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-25_23.png,25,23,0.3457110560275528,0.7752651292227795,1.9705140995293688,nV_V,0.6574968036008513,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-96_23.png,96,23,0.31098280044148374,0.7022838193777821,1.7718019936252696,nV_V,0.9113210504812621,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-39_23.png,39,23,0.46105663469291336,0.7326346941295376,1.924947798433271,nV_V,0.7746406016617001,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-32_23.png,32,23,0.36972481102094995,0.5639319157267103,1.3107548211531777,V_nV,0.8038866407741265,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-22_23.png,22,23,0.48524549200838973,0.7924143329040464,1.8079889516257146,nV_V,0.8140103928332943,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-75_23.png,75,23,0.48069821797653234,0.643792212051898,1.0368684473721397,V_nV,0.5951522697996832,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-7_23.png,7,23,0.2618966068365508,0.67821723892256,1.2024239191522477,nV_V,0.8684621164284078,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-10_23.png,10,23,0.4271318477877395,0.9872431502156045,1.9027627922842638,nV_V,0.9268717383951,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-18_23.png,18,23,0.3229636797211275,0.5266957860439945,1.2755675692896729,nV_V,0.8267560633296255,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-85_23.png,85,23,0.39167804096092756,0.7968436149184094,1.487984599060122,V_nV,0.7950270646538966,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-31_23.png,31,23,0.32732954110984736,0.9090350838372594,1.8872472930218898,nV_V,0.684835209840404,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-58_23.png,58,23,0.3254322723772872,0.9518344529537209,1.9283206139792215,V_nV,0.801839816163538,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-100_23.png,100,23,0.3949628771800011,0.6713639486444962,1.1270317755203543,V_nV,0.6571835409342355,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-70_23.png,70,23,0.37572759356595153,0.9068988446480586,1.3900897096080436,nV_V,0.9907950191607405,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-48_23.png,48,23,0.4722272928603445,0.9958338905538275,1.9014553840244908,V_nV,0.9569867679169347,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-71_23.png,71,23,0.4300157213442265,0.9505119538104432,1.7483713780388344,V_nV,0.5454753840461961,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-97_23.png,97,23,0.47739048251227556,0.7659157874261093,1.76940061790348,V_nV,0.5151968621622766,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-38_23.png,38,23,0.2924288204963752,0.5586070659503248,1.340365508793872,V_nV,0.7890084606057821,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-82_23.png,82,23,0.3608775766733977,0.9217524441326314,1.2737327923394468,nV_V,0.9044786994271813,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-44_23.png,44,23,0.2556650320334658,0.5601378994883223,1.6785670088259153,V_nV,0.9701541222585439,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-76_23.png,76,23,0.3078292630200755,0.5699918043672902,1.4764746660830252,nV_V,0.9742571787947079,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-73_23.png,73,23,0.39638964621904954,0.896137637445109,1.1847878942119565,V_nV,0.7418424633744402,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-94_23.png,94,23,0.3601197112570742,0.7628469683227541,1.151404139151623,V_nV,0.8366247180169553,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-9_23.png,9,23,0.34110242143902403,0.5187446679192216,1.3616852077401815,V_nV,0.8025399664814403,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-88_23.png,88,23,0.30367406308401224,0.5310535333299796,1.4260920764067948,V_nV,0.91769474080921,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-13_23.png,13,23,0.3624895177359425,0.9990873105602704,1.1412645957584147,V_nV,0.6948656680596386,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-63_23.png,63,23,0.4184838799834471,0.7802086480355805,1.5194449589770547,nV_V,0.6181368477957905,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-91_23.png,91,23,0.415018280064834,0.8760820961149287,1.202879251293278,nV_V,0.5453978773121453,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-49_23.png,49,23,0.3604089865290966,0.8375525634865035,1.9326204937630975,V_nV,0.6580774557818295,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-25_23.png,25,23,0.42726414120689993,0.8959787847346464,1.9792764056634584,V_nV,0.6748977404629237,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-15_23.png,15,23,0.4282096290851648,0.5984816971300266,1.7974136436795742,nV_V,0.5034329638961399,?,Nonliving_Things-Living_Things,1
Nonliving_Things,processed/house/house-4_23.png,4,23,0.4770880602014109,0.6424166133747261,1.5442924068634067,V_nV,0.706306069128082,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-89_23.png,89,23,0.2724933649866291,0.7631170520124019,1.5069389390617696,V_nV,0.9071738340935528,?,Living_Things-Nonliving_Things,2
