category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-59_12.png,59,12
Living_Things,processed/face/face-96_12.png,96,12
Nonliving_Things,processed/house/house-69_12.png,69,12
Nonliving_Things,processed/house/house-68_12.png,68,12
Living_Things,processed/face/face-70_12.png,70,12
Living_Things,processed/face/face-21_12.png,21,12
Nonliving_Things,processed/house/house-48_12.png,48,12
Living_Things,processed/face/face-91_12.png,91,12
Nonliving_Things,processed/house/house-13_12.png,13,12
Living_Things,processed/face/face-47_12.png,47,12
Living_Things,processed/face/face-6_12.png,6,12
Living_Things,processed/face/face-49_12.png,49,12
Nonliving_Things,processed/house/house-27_12.png,27,12
Living_Things,processed/face/face-26_12.png,26,12
Nonliving_Things,processed/house/house-65_12.png,65,12
Living_Things,processed/face/face-67_12.png,67,12
Living_Things,processed/face/face-61_12.png,61,12
Nonliving_Things,processed/house/house-55_12.png,55,12
Living_Things,processed/face/face-92_12.png,92,12
Nonliving_Things,processed/house/house-74_12.png,74,12
Nonliving_Things,processed/house/house-12_12.png,12,12
Living_Things,processed/face/face-42_12.png,42,12
Living_Things,processed/face/face-13_12.png,13,12
Nonliving_Things,processed/house/house-29_12.png,29,12
Living_Things,processed/face/face-80_12.png,80,12
Nonliving_Things,processed/house/house-18_12.png,18,12
Living_Things,processed/face/face-60_12.png,60,12
Nonliving_Things,processed/house/house-94_12.png,94,12
Living_Things,processed/face/face-68_12.png,68,12
Living_Things,processed/face/face-69_12.png,69,12
Living_Things,processed/face/face-58_12.png,58,12
Nonliving_Things,processed/house/house-33_12.png,33,12
Nonliving_Things,processed/house/house-41_12.png,41,12
Nonliving_Things,processed/house/house-57_12.png,57,12
Living_Things,processed/face/face-55_12.png,55,12
Living_Things,processed/face/face-28_12.png,28,12
Nonliving_Things,processed/house/house-66_12.png,66,12
Living_Things,processed/face/face-25_12.png,25,12
Living_Things,processed/face/face-2_12.png,2,12
Living_Things,processed/face/face-100_12.png,100,12
Nonliving_Things,processed/house/house-52_12.png,52,12
Living_Things,processed/face/face-36_12.png,36,12
Nonliving_Things,processed/house/house-34_12.png,34,12
Nonliving_Things,processed/house/house-47_12.png,47,12
Living_Things,processed/face/face-50_12.png,50,12
Nonliving_Things,processed/house/house-31_12.png,31,12
Living_Things,processed/face/face-63_12.png,63,12
Living_Things,processed/face/face-83_12.png,83,12
Nonliving_Things,processed/house/house-72_12.png,72,12
Nonliving_Things,processed/house/house-36_12.png,36,12
Nonliving_Things,processed/house/house-1_12.png,1,12
Nonliving_Things,processed/house/house-60_12.png,60,12
Living_Things,processed/face/face-98_12.png,98,12
Living_Things,processed/face/face-86_12.png,86,12
Nonliving_Things,processed/house/house-90_12.png,90,12
Living_Things,processed/face/face-41_12.png,41,12
Living_Things,processed/face/face-74_12.png,74,12
Nonliving_Things,processed/house/house-46_12.png,46,12
Living_Things,processed/face/face-90_12.png,90,12
Living_Things,processed/face/face-9_12.png,9,12
Nonliving_Things,processed/house/house-14_12.png,14,12
Nonliving_Things,processed/house/house-42_12.png,42,12
Living_Things,processed/face/face-77_12.png,77,12
Nonliving_Things,processed/house/house-71_12.png,71,12
Nonliving_Things,processed/house/house-84_12.png,84,12
Nonliving_Things,processed/house/house-61_12.png,61,12
Nonliving_Things,processed/house/house-78_12.png,78,12
Nonliving_Things,processed/house/house-85_12.png,85,12
Nonliving_Things,processed/house/house-10_12.png,10,12
Living_Things,processed/face/face-94_12.png,94,12
Living_Things,processed/face/face-72_12.png,72,12
Living_Things,processed/face/face-14_12.png,14,12
Nonliving_Things,processed/house/house-23_12.png,23,12
Nonliving_Things,processed/house/house-32_12.png,32,12
Nonliving_Things,processed/house/house-81_12.png,81,12
Living_Things,processed/face/face-45_12.png,45,12
Nonliving_Things,processed/house/house-92_12.png,92,12
Nonliving_Things,processed/house/house-15_12.png,15,12
Nonliving_Things,processed/house/house-58_12.png,58,12
Living_Things,processed/face/face-44_12.png,44,12
Living_Things,processed/face/face-12_12.png,12,12
Living_Things,processed/face/face-93_12.png,93,12
Living_Things,processed/face/face-73_12.png,73,12
Nonliving_Things,processed/house/house-95_12.png,95,12
Nonliving_Things,processed/house/house-40_12.png,40,12
Living_Things,processed/face/face-88_12.png,88,12
Nonliving_Things,processed/house/house-21_12.png,21,12
Living_Things,processed/face/face-82_12.png,82,12
Nonliving_Things,processed/house/house-70_12.png,70,12
Nonliving_Things,processed/house/house-86_12.png,86,12
Living_Things,processed/face/face-79_12.png,79,12
Nonliving_Things,processed/house/house-44_12.png,44,12
Nonliving_Things,processed/house/house-82_12.png,82,12
Nonliving_Things,processed/house/house-5_12.png,5,12
Living_Things,processed/face/face-48_12.png,48,12
Living_Things,processed/face/face-1_12.png,1,12
Living_Things,processed/face/face-27_12.png,27,12
Living_Things,processed/face/face-29_12.png,29,12
Living_Things,processed/face/face-71_12.png,71,12
Nonliving_Things,processed/house/house-3_12.png,3,12
