category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-21_16.png,21,16
Nonliving_Things,processed/house/house-5_16.png,5,16
Living_Things,processed/face/face-86_16.png,86,16
Living_Things,processed/face/face-54_16.png,54,16
Nonliving_Things,processed/house/house-10_16.png,10,16
Nonliving_Things,processed/house/house-17_16.png,17,16
Nonliving_Things,processed/house/house-100_16.png,100,16
Nonliving_Things,processed/house/house-13_16.png,13,16
Living_Things,processed/face/face-20_16.png,20,16
Living_Things,processed/face/face-75_16.png,75,16
Living_Things,processed/face/face-99_16.png,99,16
Nonliving_Things,processed/house/house-85_16.png,85,16
Living_Things,processed/face/face-46_16.png,46,16
Nonliving_Things,processed/house/house-62_16.png,62,16
Nonliving_Things,processed/house/house-44_16.png,44,16
Nonliving_Things,processed/house/house-87_16.png,87,16
Living_Things,processed/face/face-24_16.png,24,16
Nonliving_Things,processed/house/house-37_16.png,37,16
Nonliving_Things,processed/house/house-61_16.png,61,16
Nonliving_Things,processed/house/house-73_16.png,73,16
Nonliving_Things,processed/house/house-86_16.png,86,16
Living_Things,processed/face/face-18_16.png,18,16
Nonliving_Things,processed/house/house-80_16.png,80,16
Nonliving_Things,processed/house/house-47_16.png,47,16
Nonliving_Things,processed/house/house-96_16.png,96,16
Nonliving_Things,processed/house/house-76_16.png,76,16
Nonliving_Things,processed/house/house-97_16.png,97,16
Nonliving_Things,processed/house/house-11_16.png,11,16
Living_Things,processed/face/face-36_16.png,36,16
Nonliving_Things,processed/house/house-7_16.png,7,16
Living_Things,processed/face/face-4_16.png,4,16
Living_Things,processed/face/face-44_16.png,44,16
Living_Things,processed/face/face-43_16.png,43,16
Nonliving_Things,processed/house/house-46_16.png,46,16
Nonliving_Things,processed/house/house-2_16.png,2,16
Nonliving_Things,processed/house/house-34_16.png,34,16
Nonliving_Things,processed/house/house-45_16.png,45,16
Nonliving_Things,processed/house/house-18_16.png,18,16
Living_Things,processed/face/face-2_16.png,2,16
Nonliving_Things,processed/house/house-91_16.png,91,16
Nonliving_Things,processed/house/house-26_16.png,26,16
Nonliving_Things,processed/house/house-78_16.png,78,16
Living_Things,processed/face/face-8_16.png,8,16
Nonliving_Things,processed/house/house-56_16.png,56,16
Nonliving_Things,processed/house/house-72_16.png,72,16
Nonliving_Things,processed/house/house-33_16.png,33,16
Living_Things,processed/face/face-47_16.png,47,16
Nonliving_Things,processed/house/house-35_16.png,35,16
Nonliving_Things,processed/house/house-64_16.png,64,16
Living_Things,processed/face/face-45_16.png,45,16
Living_Things,processed/face/face-62_16.png,62,16
Living_Things,processed/face/face-17_16.png,17,16
Nonliving_Things,processed/house/house-28_16.png,28,16
Nonliving_Things,processed/house/house-67_16.png,67,16
Living_Things,processed/face/face-94_16.png,94,16
Nonliving_Things,processed/house/house-38_16.png,38,16
Living_Things,processed/face/face-66_16.png,66,16
Living_Things,processed/face/face-79_16.png,79,16
Living_Things,processed/face/face-3_16.png,3,16
Living_Things,processed/face/face-84_16.png,84,16
Living_Things,processed/face/face-6_16.png,6,16
Living_Things,processed/face/face-11_16.png,11,16
Nonliving_Things,processed/house/house-71_16.png,71,16
Living_Things,processed/face/face-48_16.png,48,16
Living_Things,processed/face/face-53_16.png,53,16
Living_Things,processed/face/face-67_16.png,67,16
Living_Things,processed/face/face-57_16.png,57,16
Living_Things,processed/face/face-89_16.png,89,16
Nonliving_Things,processed/house/house-48_16.png,48,16
Nonliving_Things,processed/house/house-23_16.png,23,16
Nonliving_Things,processed/house/house-74_16.png,74,16
Living_Things,processed/face/face-68_16.png,68,16
Nonliving_Things,processed/house/house-75_16.png,75,16
Nonliving_Things,processed/house/house-14_16.png,14,16
Living_Things,processed/face/face-58_16.png,58,16
Nonliving_Things,processed/house/house-16_16.png,16,16
Nonliving_Things,processed/house/house-40_16.png,40,16
Nonliving_Things,processed/house/house-42_16.png,42,16
Living_Things,processed/face/face-38_16.png,38,16
Nonliving_Things,processed/house/house-49_16.png,49,16
Living_Things,processed/face/face-25_16.png,25,16
Nonliving_Things,processed/house/house-51_16.png,51,16
Nonliving_Things,processed/house/house-58_16.png,58,16
Living_Things,processed/face/face-19_16.png,19,16
Living_Things,processed/face/face-52_16.png,52,16
Nonliving_Things,processed/house/house-92_16.png,92,16
Living_Things,processed/face/face-5_16.png,5,16
Living_Things,processed/face/face-33_16.png,33,16
Nonliving_Things,processed/house/house-59_16.png,59,16
Living_Things,processed/face/face-12_16.png,12,16
Living_Things,processed/face/face-30_16.png,30,16
Nonliving_Things,processed/house/house-93_16.png,93,16
Living_Things,processed/face/face-78_16.png,78,16
Nonliving_Things,processed/house/house-31_16.png,31,16
Living_Things,processed/face/face-35_16.png,35,16
Living_Things,processed/face/face-74_16.png,74,16
Living_Things,processed/face/face-41_16.png,41,16
Living_Things,processed/face/face-70_16.png,70,16
Living_Things,processed/face/face-56_16.png,56,16
Nonliving_Things,processed/house/house-9_16.png,9,16
