category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-78_19.png,78,19
Living_Things,processed/face/face-21_19.png,21,19
Nonliving_Things,processed/house/house-28_19.png,28,19
Nonliving_Things,processed/house/house-37_19.png,37,19
Living_Things,processed/face/face-75_19.png,75,19
Living_Things,processed/face/face-22_19.png,22,19
Nonliving_Things,processed/house/house-22_19.png,22,19
Living_Things,processed/face/face-46_19.png,46,19
Nonliving_Things,processed/house/house-65_19.png,65,19
Living_Things,processed/face/face-50_19.png,50,19
Living_Things,processed/face/face-85_19.png,85,19
Living_Things,processed/face/face-53_19.png,53,19
Nonliving_Things,processed/house/house-9_19.png,9,19
Living_Things,processed/face/face-65_19.png,65,19
Nonliving_Things,processed/house/house-52_19.png,52,19
Living_Things,processed/face/face-32_19.png,32,19
Living_Things,processed/face/face-19_19.png,19,19
Nonliving_Things,processed/house/house-41_19.png,41,19
Living_Things,processed/face/face-36_19.png,36,19
Nonliving_Things,processed/house/house-6_19.png,6,19
Nonliving_Things,processed/house/house-16_19.png,16,19
Living_Things,processed/face/face-57_19.png,57,19
Living_Things,processed/face/face-16_19.png,16,19
Nonliving_Things,processed/house/house-13_19.png,13,19
Living_Things,processed/face/face-26_19.png,26,19
Nonliving_Things,processed/house/house-29_19.png,29,19
Living_Things,processed/face/face-62_19.png,62,19
Nonliving_Things,processed/house/house-46_19.png,46,19
Living_Things,processed/face/face-72_19.png,72,19
Living_Things,processed/face/face-88_19.png,88,19
Living_Things,processed/face/face-24_19.png,24,19
Nonliving_Things,processed/house/house-98_19.png,98,19
Nonliving_Things,processed/house/house-77_19.png,77,19
Nonliving_Things,processed/house/house-24_19.png,24,19
Living_Things,processed/face/face-59_19.png,59,19
Living_Things,processed/face/face-27_19.png,27,19
Nonliving_Things,processed/house/house-51_19.png,51,19
Living_Things,processed/face/face-49_19.png,49,19
Living_Things,processed/face/face-48_19.png,48,19
Living_Things,processed/face/face-10_19.png,10,19
Nonliving_Things,processed/house/house-74_19.png,74,19
Living_Things,processed/face/face-99_19.png,99,19
Nonliving_Things,processed/house/house-21_19.png,21,19
Nonliving_Things,processed/house/house-72_19.png,72,19
Living_Things,processed/face/face-66_19.png,66,19
Nonliving_Things,processed/house/house-5_19.png,5,19
Living_Things,processed/face/face-76_19.png,76,19
Living_Things,processed/face/face-56_19.png,56,19
Nonliving_Things,processed/house/house-73_19.png,73,19
Nonliving_Things,processed/house/house-35_19.png,35,19
Nonliving_Things,processed/house/house-67_19.png,67,19
Nonliving_Things,processed/house/house-91_19.png,91,19
Living_Things,processed/face/face-42_19.png,42,19
Living_Things,processed/face/face-4_19.png,4,19
Nonliving_Things,processed/house/house-96_19.png,96,19
Living_Things,processed/face/face-47_19.png,47,19
Living_Things,processed/face/face-91_19.png,91,19
Nonliving_Things,processed/house/house-87_19.png,87,19
Living_Things,processed/face/face-43_19.png,43,19
Living_Things,processed/face/face-12_19.png,12,19
Nonliving_Things,processed/house/house-53_19.png,53,19
Nonliving_Things,processed/house/house-8_19.png,8,19
Living_Things,processed/face/face-98_19.png,98,19
Nonliving_Things,processed/house/house-57_19.png,57,19
Nonliving_Things,processed/house/house-2_19.png,2,19
Nonliving_Things,processed/house/house-3_19.png,3,19
Nonliving_Things,processed/house/house-95_19.png,95,19
Nonliving_Things,processed/house/house-66_19.png,66,19
Nonliving_Things,processed/house/house-14_19.png,14,19
Living_Things,processed/face/face-83_19.png,83,19
Living_Things,processed/face/face-89_19.png,89,19
Living_Things,processed/face/face-3_19.png,3,19
Nonliving_Things,processed/house/house-97_19.png,97,19
Nonliving_Things,processed/house/house-93_19.png,93,19
Nonliving_Things,processed/house/house-89_19.png,89,19
Living_Things,processed/face/face-73_19.png,73,19
Nonliving_Things,processed/house/house-4_19.png,4,19
Nonliving_Things,processed/house/house-1_19.png,1,19
Nonliving_Things,processed/house/house-79_19.png,79,19
Living_Things,processed/face/face-1_19.png,1,19
Living_Things,processed/face/face-11_19.png,11,19
Living_Things,processed/face/face-67_19.png,67,19
Living_Things,processed/face/face-93_19.png,93,19
Nonliving_Things,processed/house/house-10_19.png,10,19
Nonliving_Things,processed/house/house-82_19.png,82,19
Living_Things,processed/face/face-63_19.png,63,19
Nonliving_Things,processed/house/house-90_19.png,90,19
Living_Things,processed/face/face-44_19.png,44,19
Nonliving_Things,processed/house/house-55_19.png,55,19
Nonliving_Things,processed/house/house-31_19.png,31,19
Living_Things,processed/face/face-41_19.png,41,19
Nonliving_Things,processed/house/house-58_19.png,58,19
Nonliving_Things,processed/house/house-27_19.png,27,19
Nonliving_Things,processed/house/house-56_19.png,56,19
Living_Things,processed/face/face-15_19.png,15,19
Living_Things,processed/face/face-51_19.png,51,19
Living_Things,processed/face/face-55_19.png,55,19
Living_Things,processed/face/face-31_19.png,31,19
Living_Things,processed/face/face-87_19.png,87,19
Nonliving_Things,processed/house/house-17_19.png,17,19
