category,image_name,image_number,image_iter,fixation_duration,fixation_blank_duration,delay_duration,resp_choices,delay_in_between,visb_choices,convert,corrAns
Nonliving_Things,processed/nonliving/nonliving-66_10.png,66,10,0.47074990540040396,0.9979819937984181,1.5560375173971865,V_nV,0.8717862336193489,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-24_10.png,24,10,0.2771990684478649,0.9581913709040183,1.5711556996760536,nV_V,0.6022900819270876,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-95_10.png,95,10,0.38100240036095956,0.6687082222472718,1.1169172240756196,V_nV,0.5062971025929961,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/nonliving/nonliving-81_10.png,81,10,0.4937751070930618,0.8835696470592969,1.4261183165936728,nV_V,0.5270842540701559,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-45_10.png,45,10,0.2714264240418307,0.5361032702173594,1.2969553538227647,V_nV,0.9658614742812648,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-36_10.png,36,10,0.4125574394793414,0.6444393222929339,1.912884339579659,nV_V,0.5675072390897994,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/nonliving/nonliving-97_10.png,97,10,0.30321299517329325,0.8853646736594468,1.3275190807394728,nV_V,0.9690918833124437,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-8_10.png,8,10,0.3804881502844696,0.6812039612077943,1.5415622434085778,V_nV,0.6923146379142705,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-65_10.png,65,10,0.4236602397957206,0.7954633361411465,1.0138084600671073,V_nV,0.6613790991391929,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-1_10.png,1,10,0.49272592884134475,0.8800027064031402,1.0076528948968875,nV_V,0.9498378346873988,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-48_10.png,48,10,0.27148223192855675,0.9523742183719703,1.6854729166305722,nV_V,0.5559172489581719,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-12_10.png,12,10,0.28636910850991115,0.5722763261811628,1.7526984547383913,V_nV,0.8132947199372464,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-23_10.png,23,10,0.42725037464807836,0.726993939478738,1.041354391093325,nV_V,0.9445207640122197,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-64_10.png,64,10,0.2752174116835473,0.5154822959720153,1.4230042515015993,V_nV,0.6631067258505123,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/nonliving/nonliving-80_10.png,80,10,0.495601877890231,0.5939007228763458,1.4973482664453055,nV_V,0.5206923010022114,?,Nonliving_Things-Living_Things,1
