category,subtarget,item,image_name,count
Living_Things,Marine_creatures,sperm-whale,greyscaled\Living_Things\Marine_creatures\sperm-whale_8.jpg,8
Living_Things,Marine_creatures,killer-whale,greyscaled\Living_Things\Marine_creatures\killer-whale_8.jpg,8
Living_Things,Birds,partridge,greyscaled\Living_Things\Birds\partridge_8.jpg,8
Nonliving_Things,Buildings,granary,greyscaled\Nonliving_Things\Buildings\granary_8.jpg,8
Living_Things,Marine_creatures,dolphin,greyscaled\Living_Things\Marine_creatures\dolphin_8.jpg,8
Nonliving_Things,Furniture,sofa,greyscaled\Nonliving_Things\Furniture\sofa_8.jpg,8
Living_Things,Animals,turtle,greyscaled\Living_Things\Animals\turtle_8.jpg,8
Living_Things,Birds,toucan,greyscaled\Living_Things\Birds\toucan_8.jpg,8
Nonliving_Things,Furniture,filling-cabinet,greyscaled\Nonliving_Things\Furniture\filling-cabinet_8.jpg,8
Nonliving_Things,Furniture,bed,greyscaled\Nonliving_Things\Furniture\bed_8.jpg,8
Living_Things,Insects,scorpion,greyscaled\Living_Things\Insects\scorpion_8.jpg,8
Living_Things,Animals,elephant,greyscaled\Living_Things\Animals\elephant_8.jpg,8
Living_Things,Animals,lynx,greyscaled\Living_Things\Animals\lynx_8.jpg,8
Nonliving_Things,Buildings,church,greyscaled\Nonliving_Things\Buildings\church_8.jpg,8
Living_Things,Birds,hummingbird,greyscaled\Living_Things\Birds\hummingbird_8.jpg,8
Nonliving_Things,Kitchen_Uten,saucepan,greyscaled\Nonliving_Things\Kitchen_Uten\saucepan_8.jpg,8
Nonliving_Things,Furniture,couch,greyscaled\Nonliving_Things\Furniture\couch_8.jpg,8
Nonliving_Things,Buildings,cathedral,greyscaled\Nonliving_Things\Buildings\cathedral_8.jpg,8
Nonliving_Things,Vehicles,car,greyscaled\Nonliving_Things\Vehicles\car_8.jpg,8
Nonliving_Things,Tools,axe,greyscaled\Nonliving_Things\Tools\axe_8.jpg,8
Nonliving_Things,Kitchen_Uten,fondue,greyscaled\Nonliving_Things\Kitchen_Uten\fondue_8.jpg,8
Living_Things,Marine_creatures,whale,greyscaled\Living_Things\Marine_creatures\whale_8.jpg,8
Nonliving_Things,Buildings,castle,greyscaled\Nonliving_Things\Buildings\castle_8.jpg,8
Nonliving_Things,Kitchen_Uten,cup,greyscaled\Nonliving_Things\Kitchen_Uten\cup_8.jpg,8
Living_Things,Animals,cheetah,greyscaled\Living_Things\Animals\cheetah_8.jpg,8
Living_Things,Animals,hippopotamus,greyscaled\Living_Things\Animals\hippopotamus_8.jpg,8
Living_Things,Birds,pigeon,greyscaled\Living_Things\Birds\pigeon_8.jpg,8
Nonliving_Things,Kitchen_Uten,small-saucepan,greyscaled\Nonliving_Things\Kitchen_Uten\small-saucepan_8.jpg,8
Living_Things,Insects,dragonfly,greyscaled\Living_Things\Insects\dragonfly_8.jpg,8
Nonliving_Things,Furniture,wardrobe,greyscaled\Nonliving_Things\Furniture\wardrobe_8.jpg,8
Living_Things,Birds,rooster,greyscaled\Living_Things\Birds\rooster_8.jpg,8
Nonliving_Things,Musical_Inst,violin,greyscaled\Nonliving_Things\Musical_Inst\violin_8.jpg,8
Nonliving_Things,Vehicles,bus,greyscaled\Nonliving_Things\Vehicles\bus_8.jpg,8
