category,subtarget,item,image_name,count
Living_Things,Animals,armadillo,greyscaled/Living_Things/Animals/armadillo_19.jpg,19
Living_Things,Animals,cat,greyscaled/Living_Things/Animals/cat_19.jpg,19
Living_Things,Animals,cheetah,greyscaled/Living_Things/Animals/cheetah_19.jpg,19
Living_Things,Animals,cow,greyscaled/Living_Things/Animals/cow_19.jpg,19
Living_Things,Animals,elephant,greyscaled/Living_Things/Animals/elephant_19.jpg,19
Living_Things,Animals,giraffe,greyscaled/Living_Things/Animals/giraffe_19.jpg,19
Living_Things,Animals,hippopotamus,greyscaled/Living_Things/Animals/hippopotamus_19.jpg,19
Living_Things,Animals,horse,greyscaled/Living_Things/Animals/horse_19.jpg,19
Living_Things,Animals,lioness,greyscaled/Living_Things/Animals/lioness_19.jpg,19
Living_Things,Animals,lynx,greyscaled/Living_Things/Animals/lynx_19.jpg,19
Living_Things,Animals,rhino,greyscaled/Living_Things/Animals/rhino_19.jpg,19
Living_Things,Animals,tapir,greyscaled/Living_Things/Animals/tapir_19.jpg,19
Living_Things,Animals,tiger,greyscaled/Living_Things/Animals/tiger_19.jpg,19
Living_Things,Animals,turtle,greyscaled/Living_Things/Animals/turtle_19.jpg,19
Living_Things,Animals,zebra,greyscaled/Living_Things/Animals/zebra_19.jpg,19
Living_Things,Birds,barn-owl,greyscaled/Living_Things/Birds/barn-owl_19.jpg,19
Living_Things,Birds,duck,greyscaled/Living_Things/Birds/duck_19.jpg,19
Living_Things,Birds,goldfinch,greyscaled/Living_Things/Birds/goldfinch_19.jpg,19
Living_Things,Birds,goose,greyscaled/Living_Things/Birds/goose_19.jpg,19
Living_Things,Birds,hen,greyscaled/Living_Things/Birds/hen_19.jpg,19
Living_Things,Birds,hummingbird,greyscaled/Living_Things/Birds/hummingbird_19.jpg,19
Living_Things,Birds,kiwi,greyscaled/Living_Things/Birds/kiwi_19.jpg,19
Living_Things,Birds,magpie,greyscaled/Living_Things/Birds/magpie_19.jpg,19
Living_Things,Birds,ostrich,greyscaled/Living_Things/Birds/ostrich_19.jpg,19
Living_Things,Birds,owl,greyscaled/Living_Things/Birds/owl_19.jpg,19
Living_Things,Birds,partridge,greyscaled/Living_Things/Birds/partridge_19.jpg,19
Living_Things,Birds,pelican,greyscaled/Living_Things/Birds/pelican_19.jpg,19
Living_Things,Birds,penguin,greyscaled/Living_Things/Birds/penguin_19.jpg,19
Living_Things,Birds,pigeon,greyscaled/Living_Things/Birds/pigeon_19.jpg,19
Living_Things,Birds,raven,greyscaled/Living_Things/Birds/raven_19.jpg,19
Living_Things,Birds,rooster,greyscaled/Living_Things/Birds/rooster_19.jpg,19
Living_Things,Birds,seagull,greyscaled/Living_Things/Birds/seagull_19.jpg,19
Living_Things,Birds,sparrow,greyscaled/Living_Things/Birds/sparrow_19.jpg,19
Living_Things,Birds,toucan,greyscaled/Living_Things/Birds/toucan_19.jpg,19
Living_Things,Insects,butterfly,greyscaled/Living_Things/Insects/butterfly_19.jpg,19
Living_Things,Insects,dragonfly,greyscaled/Living_Things/Insects/dragonfly_19.jpg,19
Living_Things,Insects,ladybird,greyscaled/Living_Things/Insects/ladybird_19.jpg,19
Living_Things,Insects,scorpion,greyscaled/Living_Things/Insects/scorpion_19.jpg,19
Living_Things,Marine_creatures,crab,greyscaled/Living_Things/Marine_creatures/crab_19.jpg,19
Living_Things,Marine_creatures,dolphin,greyscaled/Living_Things/Marine_creatures/dolphin_19.jpg,19
