category,image_name,image_number,image_iter,fixation_duration,fixation_blank_duration,delay_duration,resp_choices,delay_in_between,visb_choices,convert,corrAns
Nonliving_Things,processed/house/house-26_11.png,26,11,0.32016743602125963,0.5953844276488238,1.579031041424757,V_nV,0.824085937217168,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-34_11.png,34,11,0.48623914081600245,0.8495649877343165,1.4389675954290806,nV_V,0.988560751675424,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-99_11.png,99,11,0.34036318648455327,0.8709441006268362,1.8327427820942372,V_nV,0.9397880361815889,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-46_11.png,46,11,0.3327874260289123,0.5030330182547358,1.1894070185257666,V_nV,0.8365694123283356,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-27_11.png,27,11,0.4362164505867827,0.611722582632087,1.2269379272070722,nV_V,0.7046594798700262,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-41_11.png,41,11,0.4230235481574919,0.7778160240524918,1.5590389180926747,V_nV,0.9797549925488753,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-15_11.png,15,11,0.4144491290222925,0.9999966995460601,1.566089649223048,nV_V,0.7376296960939416,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-37_11.png,37,11,0.3576894278495247,0.7265419702181379,1.8161181855635053,V_nV,0.6533152138276341,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-63_11.png,63,11,0.4303233189579328,0.5848551965694957,1.8184120817440936,V_nV,0.9684946733816349,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-19_11.png,19,11,0.4279993816645211,0.5948731940837404,1.4593001304067963,V_nV,0.744564009297826,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-61_11.png,61,11,0.32388152337919685,0.9271957368255899,1.6905347978789893,V_nV,0.9443408030443114,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-57_11.png,57,11,0.2862934760314392,0.891086162690539,1.9139483972747056,nV_V,0.8245839509078063,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-53_11.png,53,11,0.3546160941843901,0.6977358821741892,1.9276813211834571,nV_V,0.611926421831529,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-91_11.png,91,11,0.37663899501227227,0.7153364596982166,1.3051677267557502,V_nV,0.5212506072494669,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-56_11.png,56,11,0.2682508458644901,0.9311375581158776,1.2873705392114925,V_nV,0.674897128367662,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-79_11.png,79,11,0.41038441142915405,0.9917696907422626,1.5993563168486176,V_nV,0.520640256049725,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-78_11.png,78,11,0.45638090342242743,0.9516011014480472,1.2157769698288532,V_nV,0.8296951675581756,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-52_11.png,52,11,0.2809731556615119,0.9261909501514762,1.6464394940496405,nV_V,0.56806366278496,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-50_11.png,50,11,0.32647112951127527,0.7439913218027256,1.9110390369696209,V_nV,0.9529438569648769,?,Living_Things-Nonliving_Things,1
Nonliving_Things,processed/house/house-32_11.png,32,11,0.2640932236382213,0.7658900246821974,1.076493426600258,V_nV,0.7322290506757612,?,Living_Things-Nonliving_Things,2
Nonliving_Things,processed/house/house-80_11.png,80,11,0.44043868616787674,0.7590584348164002,1.115810759907737,nV_V,0.7739149836257506,?,Nonliving_Things-Living_Things,1
Living_Things,processed/face/face-51_11.png,51,11,0.2712902394890374,0.9013944909083793,1.3870747228330909,nV_V,0.9711607832245261,?,Nonliving_Things-Living_Things,2
Living_Things,processed/face/face-68_11.png,68,11,0.4190007218008466,0.8628003664405595,1.0099545047638347,nV_V,0.70236170798235,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-55_11.png,55,11,0.2547663539879004,0.9230211718056242,1.7159105215379686,V_nV,0.812260000606565,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-90_11.png,90,11,0.39481698011135663,0.9687266400766439,1.3450098633524523,nV_V,0.8136973420759264,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-43_11.png,43,11,0.39654374048494984,0.5492162341573006,1.0274854773197968,V_nV,0.8136717882179295,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-12_11.png,12,11,0.4495468978160252,0.9739766817097112,1.465822415998475,nV_V,0.639686756311048,?,Nonliving_Things-Living_Things,2
Nonliving_Things,processed/house/house-96_11.png,96,11,0.2766296973772189,0.9019603063676191,1.371294908531965,V_nV,0.9885602466838173,?,Living_Things-Nonliving_Things,2
Living_Things,processed/face/face-89_11.png,89,11,0.3096628313817741,0.7510958280660011,1.0965929298272243,V_nV,0.556882601780456,?,Living_Things-Nonliving_Things,1
Living_Things,processed/face/face-67_11.png,67,11,0.3061632471696297,0.6682925939173789,1.6670821584255489,nV_V,0.8796966456673345,?,Nonliving_Things-Living_Things,2
