category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-26_9.png,26,9
Living_Things,processed/face/face-88_9.png,88,9
Living_Things,processed/face/face-41_9.png,41,9
Living_Things,processed/face/face-31_9.png,31,9
Nonliving_Things,processed/house/house-12_9.png,12,9
Nonliving_Things,processed/house/house-21_9.png,21,9
Nonliving_Things,processed/house/house-24_9.png,24,9
Nonliving_Things,processed/house/house-8_9.png,8,9
Nonliving_Things,processed/house/house-73_9.png,73,9
Nonliving_Things,processed/house/house-13_9.png,13,9
Living_Things,processed/face/face-69_9.png,69,9
Nonliving_Things,processed/house/house-62_9.png,62,9
Living_Things,processed/face/face-11_9.png,11,9
Living_Things,processed/face/face-93_9.png,93,9
Nonliving_Things,processed/house/house-9_9.png,9,9
Living_Things,processed/face/face-18_9.png,18,9
Living_Things,processed/face/face-30_9.png,30,9
Living_Things,processed/face/face-29_9.png,29,9
Nonliving_Things,processed/house/house-93_9.png,93,9
Living_Things,processed/face/face-49_9.png,49,9
Nonliving_Things,processed/house/house-61_9.png,61,9
Living_Things,processed/face/face-70_9.png,70,9
Living_Things,processed/face/face-28_9.png,28,9
Living_Things,processed/face/face-82_9.png,82,9
Living_Things,processed/face/face-94_9.png,94,9
Living_Things,processed/face/face-38_9.png,38,9
Living_Things,processed/face/face-51_9.png,51,9
Living_Things,processed/face/face-77_9.png,77,9
Living_Things,processed/face/face-15_9.png,15,9
Living_Things,processed/face/face-3_9.png,3,9
Nonliving_Things,processed/house/house-22_9.png,22,9
Living_Things,processed/face/face-45_9.png,45,9
Living_Things,processed/face/face-86_9.png,86,9
Living_Things,processed/face/face-37_9.png,37,9
Living_Things,processed/face/face-97_9.png,97,9
Living_Things,processed/face/face-87_9.png,87,9
Nonliving_Things,processed/house/house-92_9.png,92,9
Living_Things,processed/face/face-35_9.png,35,9
Living_Things,processed/face/face-59_9.png,59,9
Living_Things,processed/face/face-98_9.png,98,9
Nonliving_Things,processed/house/house-37_9.png,37,9
Living_Things,processed/face/face-53_9.png,53,9
Living_Things,processed/face/face-89_9.png,89,9
Nonliving_Things,processed/house/house-40_9.png,40,9
Living_Things,processed/face/face-44_9.png,44,9
Nonliving_Things,processed/house/house-48_9.png,48,9
Nonliving_Things,processed/house/house-15_9.png,15,9
Nonliving_Things,processed/house/house-18_9.png,18,9
Nonliving_Things,processed/house/house-76_9.png,76,9
Living_Things,processed/face/face-14_9.png,14,9
Living_Things,processed/face/face-9_9.png,9,9
Living_Things,processed/face/face-34_9.png,34,9
Living_Things,processed/face/face-20_9.png,20,9
Nonliving_Things,processed/house/house-2_9.png,2,9
Living_Things,processed/face/face-55_9.png,55,9
Nonliving_Things,processed/house/house-88_9.png,88,9
Nonliving_Things,processed/house/house-36_9.png,36,9
Living_Things,processed/face/face-26_9.png,26,9
Nonliving_Things,processed/house/house-65_9.png,65,9
Nonliving_Things,processed/house/house-91_9.png,91,9
Nonliving_Things,processed/house/house-47_9.png,47,9
Nonliving_Things,processed/house/house-35_9.png,35,9
Nonliving_Things,processed/house/house-43_9.png,43,9
Nonliving_Things,processed/house/house-77_9.png,77,9
Living_Things,processed/face/face-43_9.png,43,9
Nonliving_Things,processed/house/house-52_9.png,52,9
Nonliving_Things,processed/house/house-20_9.png,20,9
Nonliving_Things,processed/house/house-29_9.png,29,9
Living_Things,processed/face/face-99_9.png,99,9
Living_Things,processed/face/face-12_9.png,12,9
Nonliving_Things,processed/house/house-23_9.png,23,9
Nonliving_Things,processed/house/house-6_9.png,6,9
Nonliving_Things,processed/house/house-64_9.png,64,9
Living_Things,processed/face/face-95_9.png,95,9
Nonliving_Things,processed/house/house-97_9.png,97,9
Nonliving_Things,processed/house/house-100_9.png,100,9
Living_Things,processed/face/face-47_9.png,47,9
Nonliving_Things,processed/house/house-41_9.png,41,9
Living_Things,processed/face/face-56_9.png,56,9
Living_Things,processed/face/face-8_9.png,8,9
Nonliving_Things,processed/house/house-10_9.png,10,9
Nonliving_Things,processed/house/house-54_9.png,54,9
Living_Things,processed/face/face-10_9.png,10,9
Nonliving_Things,processed/house/house-67_9.png,67,9
Living_Things,processed/face/face-80_9.png,80,9
Living_Things,processed/face/face-52_9.png,52,9
Living_Things,processed/face/face-4_9.png,4,9
Nonliving_Things,processed/house/house-51_9.png,51,9
Living_Things,processed/face/face-1_9.png,1,9
Living_Things,processed/face/face-5_9.png,5,9
Nonliving_Things,processed/house/house-85_9.png,85,9
Living_Things,processed/face/face-7_9.png,7,9
Nonliving_Things,processed/house/house-71_9.png,71,9
Living_Things,processed/face/face-100_9.png,100,9
Living_Things,processed/face/face-40_9.png,40,9
Living_Things,processed/face/face-60_9.png,60,9
Living_Things,processed/face/face-68_9.png,68,9
Nonliving_Things,processed/house/house-4_9.png,4,9
Nonliving_Things,processed/house/house-31_9.png,31,9
Nonliving_Things,processed/house/house-27_9.png,27,9
