category,image_name,count
Living_Things,processed\face\male_18_18.png,18
Nonliving_Things,processed\house\House5_18.png,18
Nonliving_Things,processed\house\House38_18.png,18
Nonliving_Things,processed\house\House42_18.png,18
Living_Things,processed\face\male_24_18.png,18
Living_Things,processed\face\male_92_18.png,18
Living_Things,processed\face\male_21_18.png,18
Living_Things,processed\face\male_10_18.png,18
Living_Things,processed\face\female_40_18.png,18
Living_Things,processed\face\male_23_18.png,18
Nonliving_Things,processed\house\House48_18.png,18
Living_Things,processed\face\female_45_18.png,18
Nonliving_Things,processed\house\House96_18.png,18
Nonliving_Things,processed\house\House61_18.png,18
Living_Things,processed\face\male_57_18.png,18
Nonliving_Things,processed\house\House80_18.png,18
Nonliving_Things,processed\house\House99_18.png,18
Nonliving_Things,processed\house\House85_18.png,18
Living_Things,processed\face\female_28_18.png,18
Nonliving_Things,processed\house\House76_18.png,18
Living_Things,processed\face\female_39_18.png,18
Nonliving_Things,processed\house\3257831_House58_18.png,18
Nonliving_Things,processed\house\House11_18.png,18
Nonliving_Things,processed\house\House43_18.png,18
Nonliving_Things,processed\house\House41_18.png,18
Nonliving_Things,processed\house\House47_18.png,18
Nonliving_Things,processed\house\House90_18.png,18
Nonliving_Things,processed\house\House59_18.png,18
Nonliving_Things,processed\house\House57_18.png,18
Nonliving_Things,processed\house\House26_18.png,18
Living_Things,processed\face\female_55_18.png,18
Nonliving_Things,processed\house\House30_18.png,18
Nonliving_Things,processed\house\House51_18.png,18
Nonliving_Things,processed\house\House92_18.png,18
Nonliving_Things,processed\house\House77_18.png,18
Nonliving_Things,processed\house\House33_18.png,18
Living_Things,processed\face\male_32_18.png,18
Nonliving_Things,processed\house\House35_18.png,18
Nonliving_Things,processed\house\House73_18.png,18
Nonliving_Things,processed\house\3257813_House74_18.png,18
Living_Things,processed\face\male_53_18.png,18
Nonliving_Things,processed\house\House56_18.png,18
Nonliving_Things,processed\house\House95_18.png,18
Living_Things,processed\face\female_63_18.png,18
Nonliving_Things,processed\house\House100_18.png,18
