category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-100_10.png,100,10
Nonliving_Things,processed/house/house-77_10.png,77,10
Living_Things,processed/face/face-83_10.png,83,10
Living_Things,processed/face/face-30_10.png,30,10
Nonliving_Things,processed/house/house-35_10.png,35,10
Nonliving_Things,processed/house/house-34_10.png,34,10
Nonliving_Things,processed/house/house-14_10.png,14,10
Nonliving_Things,processed/house/house-45_10.png,45,10
Living_Things,processed/face/face-4_10.png,4,10
Living_Things,processed/face/face-40_10.png,40,10
Living_Things,processed/face/face-32_10.png,32,10
Nonliving_Things,processed/house/house-50_10.png,50,10
Living_Things,processed/face/face-55_10.png,55,10
Nonliving_Things,processed/house/house-82_10.png,82,10
Nonliving_Things,processed/house/house-99_10.png,99,10
Nonliving_Things,processed/house/house-5_10.png,5,10
Living_Things,processed/face/face-56_10.png,56,10
Nonliving_Things,processed/house/house-54_10.png,54,10
Nonliving_Things,processed/house/house-43_10.png,43,10
Nonliving_Things,processed/house/house-3_10.png,3,10
Nonliving_Things,processed/house/house-95_10.png,95,10
Living_Things,processed/face/face-37_10.png,37,10
Nonliving_Things,processed/house/house-7_10.png,7,10
Nonliving_Things,processed/house/house-76_10.png,76,10
Nonliving_Things,processed/house/house-26_10.png,26,10
Nonliving_Things,processed/house/house-53_10.png,53,10
Nonliving_Things,processed/house/house-15_10.png,15,10
Nonliving_Things,processed/house/house-56_10.png,56,10
Living_Things,processed/face/face-29_10.png,29,10
Nonliving_Things,processed/house/house-6_10.png,6,10
Living_Things,processed/face/face-39_10.png,39,10
Living_Things,processed/face/face-88_10.png,88,10
Living_Things,processed/face/face-52_10.png,52,10
Nonliving_Things,processed/house/house-49_10.png,49,10
Nonliving_Things,processed/house/house-84_10.png,84,10
Nonliving_Things,processed/house/house-63_10.png,63,10
Nonliving_Things,processed/house/house-66_10.png,66,10
Nonliving_Things,processed/house/house-30_10.png,30,10
Living_Things,processed/face/face-27_10.png,27,10
Nonliving_Things,processed/house/house-42_10.png,42,10
Nonliving_Things,processed/house/house-88_10.png,88,10
Nonliving_Things,processed/house/house-62_10.png,62,10
Living_Things,processed/face/face-75_10.png,75,10
Nonliving_Things,processed/house/house-46_10.png,46,10
Nonliving_Things,processed/house/house-44_10.png,44,10
Nonliving_Things,processed/house/house-10_10.png,10,10
Living_Things,processed/face/face-44_10.png,44,10
Nonliving_Things,processed/house/house-19_10.png,19,10
Nonliving_Things,processed/house/house-39_10.png,39,10
Living_Things,processed/face/face-7_10.png,7,10
Living_Things,processed/face/face-81_10.png,81,10
Living_Things,processed/face/face-67_10.png,67,10
Nonliving_Things,processed/house/house-25_10.png,25,10
Nonliving_Things,processed/house/house-12_10.png,12,10
Living_Things,processed/face/face-14_10.png,14,10
Nonliving_Things,processed/house/house-78_10.png,78,10
Living_Things,processed/face/face-86_10.png,86,10
Living_Things,processed/face/face-20_10.png,20,10
Living_Things,processed/face/face-16_10.png,16,10
Living_Things,processed/face/face-80_10.png,80,10
Living_Things,processed/face/face-35_10.png,35,10
Living_Things,processed/face/face-46_10.png,46,10
Nonliving_Things,processed/house/house-23_10.png,23,10
Living_Things,processed/face/face-41_10.png,41,10
Living_Things,processed/face/face-59_10.png,59,10
Living_Things,processed/face/face-73_10.png,73,10
Living_Things,processed/face/face-68_10.png,68,10
Living_Things,processed/face/face-96_10.png,96,10
Nonliving_Things,processed/house/house-80_10.png,80,10
Nonliving_Things,processed/house/house-32_10.png,32,10
Nonliving_Things,processed/house/house-98_10.png,98,10
Living_Things,processed/face/face-63_10.png,63,10
Nonliving_Things,processed/house/house-29_10.png,29,10
Nonliving_Things,processed/house/house-17_10.png,17,10
Living_Things,processed/face/face-26_10.png,26,10
Nonliving_Things,processed/house/house-57_10.png,57,10
Nonliving_Things,processed/house/house-92_10.png,92,10
Nonliving_Things,processed/house/house-36_10.png,36,10
Living_Things,processed/face/face-28_10.png,28,10
Nonliving_Things,processed/house/house-24_10.png,24,10
Living_Things,processed/face/face-58_10.png,58,10
Nonliving_Things,processed/house/house-83_10.png,83,10
Nonliving_Things,processed/house/house-67_10.png,67,10
Living_Things,processed/face/face-72_10.png,72,10
Living_Things,processed/face/face-13_10.png,13,10
Nonliving_Things,processed/house/house-51_10.png,51,10
Living_Things,processed/face/face-15_10.png,15,10
Living_Things,processed/face/face-99_10.png,99,10
Nonliving_Things,processed/house/house-52_10.png,52,10
Living_Things,processed/face/face-91_10.png,91,10
Living_Things,processed/face/face-53_10.png,53,10
Nonliving_Things,processed/house/house-85_10.png,85,10
Living_Things,processed/face/face-89_10.png,89,10
Nonliving_Things,processed/house/house-16_10.png,16,10
Living_Things,processed/face/face-98_10.png,98,10
Living_Things,processed/face/face-3_10.png,3,10
Living_Things,processed/face/face-77_10.png,77,10
Living_Things,processed/face/face-50_10.png,50,10
Living_Things,processed/face/face-49_10.png,49,10
Nonliving_Things,processed/house/house-61_10.png,61,10
