category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-94_14.png,94,14
Living_Things,processed/face/face-99_14.png,99,14
Nonliving_Things,processed/house/house-74_14.png,74,14
Nonliving_Things,processed/house/house-13_14.png,13,14
Living_Things,processed/face/face-61_14.png,61,14
Living_Things,processed/face/face-23_14.png,23,14
Nonliving_Things,processed/house/house-62_14.png,62,14
Living_Things,processed/face/face-9_14.png,9,14
Nonliving_Things,processed/house/house-88_14.png,88,14
Living_Things,processed/face/face-15_14.png,15,14
Living_Things,processed/face/face-59_14.png,59,14
Living_Things,processed/face/face-47_14.png,47,14
Nonliving_Things,processed/house/house-50_14.png,50,14
Living_Things,processed/face/face-31_14.png,31,14
Nonliving_Things,processed/house/house-54_14.png,54,14
Living_Things,processed/face/face-34_14.png,34,14
Living_Things,processed/face/face-69_14.png,69,14
Nonliving_Things,processed/house/house-65_14.png,65,14
Living_Things,processed/face/face-60_14.png,60,14
Nonliving_Things,processed/house/house-22_14.png,22,14
Nonliving_Things,processed/house/house-71_14.png,71,14
Living_Things,processed/face/face-63_14.png,63,14
Living_Things,processed/face/face-38_14.png,38,14
Nonliving_Things,processed/house/house-79_14.png,79,14
Living_Things,processed/face/face-98_14.png,98,14
Nonliving_Things,processed/house/house-55_14.png,55,14
Living_Things,processed/face/face-33_14.png,33,14
Nonliving_Things,processed/house/house-90_14.png,90,14
Living_Things,processed/face/face-32_14.png,32,14
Living_Things,processed/face/face-53_14.png,53,14
Living_Things,processed/face/face-82_14.png,82,14
Nonliving_Things,processed/house/house-40_14.png,40,14
Nonliving_Things,processed/house/house-14_14.png,14,14
Nonliving_Things,processed/house/house-27_14.png,27,14
Living_Things,processed/face/face-73_14.png,73,14
Living_Things,processed/face/face-45_14.png,45,14
Nonliving_Things,processed/house/house-87_14.png,87,14
Living_Things,processed/face/face-48_14.png,48,14
Living_Things,processed/face/face-22_14.png,22,14
Living_Things,processed/face/face-93_14.png,93,14
Nonliving_Things,processed/house/house-82_14.png,82,14
Living_Things,processed/face/face-30_14.png,30,14
Nonliving_Things,processed/house/house-21_14.png,21,14
Nonliving_Things,processed/house/house-36_14.png,36,14
Living_Things,processed/face/face-1_14.png,1,14
Nonliving_Things,processed/house/house-75_14.png,75,14
Living_Things,processed/face/face-6_14.png,6,14
Living_Things,processed/face/face-11_14.png,11,14
Nonliving_Things,processed/house/house-95_14.png,95,14
Nonliving_Things,processed/house/house-52_14.png,52,14
Nonliving_Things,processed/house/house-7_14.png,7,14
Nonliving_Things,processed/house/house-68_14.png,68,14
Living_Things,processed/face/face-2_14.png,2,14
Living_Things,processed/face/face-97_14.png,97,14
Nonliving_Things,processed/house/house-70_14.png,70,14
Living_Things,processed/face/face-85_14.png,85,14
Living_Things,processed/face/face-40_14.png,40,14
Nonliving_Things,processed/house/house-59_14.png,59,14
Living_Things,processed/face/face-76_14.png,76,14
Living_Things,processed/face/face-37_14.png,37,14
Nonliving_Things,processed/house/house-12_14.png,12,14
Nonliving_Things,processed/house/house-32_14.png,32,14
Living_Things,processed/face/face-65_14.png,65,14
Nonliving_Things,processed/house/house-57_14.png,57,14
Nonliving_Things,processed/house/house-92_14.png,92,14
Nonliving_Things,processed/house/house-45_14.png,45,14
Nonliving_Things,processed/house/house-64_14.png,64,14
Nonliving_Things,processed/house/house-8_14.png,8,14
Nonliving_Things,processed/house/house-38_14.png,38,14
Living_Things,processed/face/face-70_14.png,70,14
Living_Things,processed/face/face-95_14.png,95,14
Living_Things,processed/face/face-20_14.png,20,14
Nonliving_Things,processed/house/house-83_14.png,83,14
Nonliving_Things,processed/house/house-26_14.png,26,14
Nonliving_Things,processed/house/house-60_14.png,60,14
Living_Things,processed/face/face-12_14.png,12,14
Nonliving_Things,processed/house/house-2_14.png,2,14
Nonliving_Things,processed/house/house-6_14.png,6,14
Nonliving_Things,processed/house/house-61_14.png,61,14
Living_Things,processed/face/face-7_14.png,7,14
Living_Things,processed/face/face-50_14.png,50,14
Living_Things,processed/face/face-36_14.png,36,14
Living_Things,processed/face/face-46_14.png,46,14
Nonliving_Things,processed/house/house-9_14.png,9,14
Nonliving_Things,processed/house/house-39_14.png,39,14
Living_Things,processed/face/face-3_14.png,3,14
Nonliving_Things,processed/house/house-51_14.png,51,14
Living_Things,processed/face/face-27_14.png,27,14
Nonliving_Things,processed/house/house-78_14.png,78,14
Nonliving_Things,processed/house/house-19_14.png,19,14
Living_Things,processed/face/face-80_14.png,80,14
Nonliving_Things,processed/house/house-18_14.png,18,14
Nonliving_Things,processed/house/house-20_14.png,20,14
Nonliving_Things,processed/house/house-37_14.png,37,14
Living_Things,processed/face/face-68_14.png,68,14
Living_Things,processed/face/face-51_14.png,51,14
Living_Things,processed/face/face-77_14.png,77,14
Living_Things,processed/face/face-56_14.png,56,14
Living_Things,processed/face/face-41_14.png,41,14
Nonliving_Things,processed/house/house-56_14.png,56,14
