category,image_name,count
Living_Things,processed\face\male_18_10.png,10
Nonliving_Things,processed\house\House5_10.png,10
Nonliving_Things,processed\house\House38_10.png,10
Nonliving_Things,processed\house\House42_10.png,10
Living_Things,processed\face\male_24_10.png,10
Living_Things,processed\face\male_92_10.png,10
Living_Things,processed\face\male_21_10.png,10
Living_Things,processed\face\male_10_10.png,10
Living_Things,processed\face\female_40_10.png,10
Living_Things,processed\face\male_23_10.png,10
Nonliving_Things,processed\house\House48_10.png,10
Living_Things,processed\face\female_45_10.png,10
Nonliving_Things,processed\house\House96_10.png,10
Nonliving_Things,processed\house\House61_10.png,10
Living_Things,processed\face\male_57_10.png,10
Nonliving_Things,processed\house\House80_10.png,10
Nonliving_Things,processed\house\House99_10.png,10
Nonliving_Things,processed\house\House85_10.png,10
Living_Things,processed\face\female_28_10.png,10
Nonliving_Things,processed\house\House76_10.png,10
Living_Things,processed\face\female_39_10.png,10
Nonliving_Things,processed\house\3257831_House58_10.png,10
Nonliving_Things,processed\house\House11_10.png,10
Nonliving_Things,processed\house\House43_10.png,10
Nonliving_Things,processed\house\House41_10.png,10
Nonliving_Things,processed\house\House47_10.png,10
Nonliving_Things,processed\house\House90_10.png,10
Nonliving_Things,processed\house\House59_10.png,10
Nonliving_Things,processed\house\House57_10.png,10
Nonliving_Things,processed\house\House26_10.png,10
Living_Things,processed\face\female_55_10.png,10
Nonliving_Things,processed\house\House30_10.png,10
Nonliving_Things,processed\house\House51_10.png,10
Nonliving_Things,processed\house\House92_10.png,10
Nonliving_Things,processed\house\House77_10.png,10
Nonliving_Things,processed\house\House33_10.png,10
Living_Things,processed\face\male_32_10.png,10
Nonliving_Things,processed\house\House35_10.png,10
Nonliving_Things,processed\house\House73_10.png,10
Nonliving_Things,processed\house\3257813_House74_10.png,10
Living_Things,processed\face\male_53_10.png,10
Nonliving_Things,processed\house\House56_10.png,10
Nonliving_Things,processed\house\House95_10.png,10
Living_Things,processed\face\female_63_10.png,10
Nonliving_Things,processed\house\House100_10.png,10
Living_Things,processed\face\female_8_10.png,10
Living_Things,processed\face\female_78_10.png,10
Living_Things,processed\face\male_63_10.png,10
Living_Things,processed\face\male_4_10.png,10
Nonliving_Things,processed\house\House97_10.png,10
Nonliving_Things,processed\house\House84_10.png,10
Nonliving_Things,processed\house\House82_10.png,10
Nonliving_Things,processed\house\House24_10.png,10
Living_Things,processed\face\male_8_10.png,10
Nonliving_Things,processed\house\House98_10.png,10
Living_Things,processed\face\female_85_10.png,10
Living_Things,processed\face\female_44_10.png,10
Nonliving_Things,processed\house\House31_10.png,10
Living_Things,processed\face\male_74_10.png,10
Living_Things,processed\face\male_96_10.png,10
Living_Things,processed\face\female_52_10.png,10
Living_Things,processed\face\male_17_10.png,10
Living_Things,processed\face\male_43_10.png,10
Living_Things,processed\face\female_66_10.png,10
Nonliving_Things,processed\house\House39_10.png,10
Living_Things,processed\face\female_92_10.png,10
Living_Things,processed\face\female_14_10.png,10
Living_Things,processed\face\male_90_10.png,10
Nonliving_Things,processed\house\House29_10.png,10
Nonliving_Things,processed\house\House72_10.png,10
Living_Things,processed\face\male_83_10.png,10
Living_Things,processed\face\female_32_10.png,10
Living_Things,processed\face\male_65_10.png,10
Nonliving_Things,processed\house\House21_10.png,10
Living_Things,processed\face\female_77_10.png,10
Living_Things,processed\face\female_17_10.png,10
Nonliving_Things,processed\house\House6_10.png,10
Living_Things,processed\face\female_56_10.png,10
Nonliving_Things,processed\house\House66_10.png,10
Nonliving_Things,processed\house\House86_10.png,10
Living_Things,processed\face\female_36_10.png,10
Living_Things,processed\face\male_91_10.png,10
Nonliving_Things,processed\house\House50_10.png,10
Living_Things,processed\face\female_25_10.png,10
Nonliving_Things,processed\house\House83_10.png,10
Nonliving_Things,processed\house\House20_10.png,10
Nonliving_Things,processed\house\House14_10.png,10
Living_Things,processed\face\female_53_10.png,10
Nonliving_Things,processed\house\House37_10.png,10
Nonliving_Things,processed\house\House88_10.png,10
Living_Things,processed\face\female_27_10.png,10
Nonliving_Things,processed\house\House16_10.png,10
Living_Things,processed\face\male_29_10.png,10
Nonliving_Things,processed\house\3257879_House74_10.png,10
Nonliving_Things,processed\house\House75_10.png,10
Nonliving_Things,processed\house\House65_10.png,10
Nonliving_Things,processed\house\House15_10.png,10
Living_Things,processed\face\female_42_10.png,10
Living_Things,processed\face\female_88_10.png,10
Living_Things,processed\face\male_51_10.png,10
Living_Things,processed\face\male_54_10.png,10
Living_Things,processed\face\male_73_10.png,10
Nonliving_Things,processed\house\House17_10.png,10
Nonliving_Things,processed\house\House49_10.png,10
Living_Things,processed\face\male_94_10.png,10
Living_Things,processed\face\male_3_10.png,10
Living_Things,processed\face\female_47_10.png,10
Living_Things,processed\face\male_75_10.png,10
Nonliving_Things,processed\house\House3_10.png,10
Nonliving_Things,processed\house\House25_10.png,10
Nonliving_Things,processed\house\House55_10.png,10
Living_Things,processed\face\female_71_10.png,10
Nonliving_Things,processed\house\House53_10.png,10
Living_Things,processed\face\female_95_10.png,10
Living_Things,processed\face\male_42_10.png,10
Living_Things,processed\face\female_20_10.png,10
Nonliving_Things,processed\house\House70_10.png,10
Living_Things,processed\face\female_16_10.png,10
Living_Things,processed\face\female_61_10.png,10
Living_Things,processed\face\male_98_10.png,10
Living_Things,processed\face\female_5_10.png,10
Nonliving_Things,processed\house\House79_10.png,10
Living_Things,processed\face\female_54_10.png,10
Living_Things,processed\face\female_34_10.png,10
Living_Things,processed\face\male_26_10.png,10
Living_Things,processed\face\female_87_10.png,10
Living_Things,processed\face\male_88_10.png,10
Living_Things,processed\face\female_100_10.png,10
Nonliving_Things,processed\house\House27_10.png,10
Living_Things,processed\face\male_35_10.png,10
Nonliving_Things,processed\house\House62_10.png,10
Nonliving_Things,processed\house\House7_10.png,10
Nonliving_Things,processed\house\House78_10.png,10
Living_Things,processed\face\male_27_10.png,10
Living_Things,processed\face\female_89_10.png,10
Living_Things,processed\face\male_70_10.png,10
Living_Things,processed\face\female_80_10.png,10
Living_Things,processed\face\male_33_10.png,10
Nonliving_Things,processed\house\House4_10.png,10
Living_Things,processed\face\female_50_10.png,10
Living_Things,processed\face\male_61_10.png,10
Living_Things,processed\face\male_58_10.png,10
Nonliving_Things,processed\house\House52_10.png,10
Living_Things,processed\face\male_82_10.png,10
Living_Things,processed\face\female_73_10.png,10
Living_Things,processed\face\male_66_10.png,10
Nonliving_Things,processed\house\House64_10.png,10
Living_Things,processed\face\female_31_10.png,10
Living_Things,processed\face\male_72_10.png,10
Nonliving_Things,processed\house\House8_10.png,10
Nonliving_Things,processed\house\House54_10.png,10
Nonliving_Things,processed\house\House13_10.png,10
Living_Things,processed\face\female_1_10.png,10
Living_Things,processed\face\male_56_10.png,10
Nonliving_Things,processed\house\House63_10.png,10
Living_Things,processed\face\male_1_10.png,10
Nonliving_Things,processed\house\House94_10.png,10
Nonliving_Things,processed\house\House68_10.png,10
Nonliving_Things,processed\house\House12_10.png,10
Nonliving_Things,processed\house\House81_10.png,10
Nonliving_Things,processed\house\House1_10.png,10
Nonliving_Things,processed\house\House89_10.png,10
Living_Things,processed\face\male_5_10.png,10
Nonliving_Things,processed\house\House23_10.png,10
Nonliving_Things,processed\house\House45_10.png,10
Nonliving_Things,processed\house\House36_10.png,10
Nonliving_Things,processed\house\House28_10.png,10
Nonliving_Things,processed\house\House34_10.png,10
Living_Things,processed\face\male_37_10.png,10
Living_Things,processed\face\female_68_10.png,10
Living_Things,processed\face\male_81_10.png,10
Nonliving_Things,processed\house\House87_10.png,10
Living_Things,processed\face\male_95_10.png,10
Living_Things,processed\face\female_60_10.png,10
Nonliving_Things,processed\house\House93_10.png,10
Living_Things,processed\face\female_51_10.png,10
Living_Things,processed\face\female_86_10.png,10
Living_Things,processed\face\female_24_10.png,10
Nonliving_Things,processed\house\House69_10.png,10
Living_Things,processed\face\male_69_10.png,10
Nonliving_Things,processed\house\House40_10.png,10
Living_Things,processed\face\male_62_10.png,10
Living_Things,processed\face\female_29_10.png,10
Nonliving_Things,processed\house\House19_10.png,10
Nonliving_Things,processed\house\House91_10.png,10
Living_Things,processed\face\male_89_10.png,10
Nonliving_Things,processed\house\House10_10.png,10
Nonliving_Things,processed\house\House44_10.png,10
Living_Things,processed\face\male_28_10.png,10
Nonliving_Things,processed\house\House18_10.png,10
Nonliving_Things,processed\house\House22_10.png,10
Living_Things,processed\face\female_12_10.png,10
Nonliving_Things,processed\house\House9_10.png,10
Living_Things,processed\face\female_65_10.png,10
Nonliving_Things,processed\house\3257825_House58_10.png,10
Nonliving_Things,processed\house\House2_10.png,10
Nonliving_Things,processed\house\House71_10.png,10
Nonliving_Things,processed\house\House67_10.png,10
Nonliving_Things,processed\house\House32_10.png,10
Living_Things,processed\face\female_58_10.png,10
