category,subtarget,item,image_name,count
Living_Things,Marine_creatures,sperm-whale,greyscaled\Living_Things\Marine_creatures\sperm-whale_0.jpg,0
Living_Things,Marine_creatures,killer-whale,greyscaled\Living_Things\Marine_creatures\killer-whale_0.jpg,0
Living_Things,Birds,partridge,greyscaled\Living_Things\Birds\partridge_0.jpg,0
Nonliving_Things,Buildings,granary,greyscaled\Nonliving_Things\Buildings\granary_0.jpg,0
Living_Things,Marine_creatures,dolphin,greyscaled\Living_Things\Marine_creatures\dolphin_0.jpg,0
Nonliving_Things,Furniture,sofa,greyscaled\Nonliving_Things\Furniture\sofa_0.jpg,0
Living_Things,Animals,turtle,greyscaled\Living_Things\Animals\turtle_0.jpg,0
Living_Things,Birds,toucan,greyscaled\Living_Things\Birds\toucan_0.jpg,0
Nonliving_Things,Furniture,filling-cabinet,greyscaled\Nonliving_Things\Furniture\filling-cabinet_0.jpg,0
Nonliving_Things,Furniture,bed,greyscaled\Nonliving_Things\Furniture\bed_0.jpg,0
Living_Things,Insects,scorpion,greyscaled\Living_Things\Insects\scorpion_0.jpg,0
Living_Things,Animals,elephant,greyscaled\Living_Things\Animals\elephant_0.jpg,0
Living_Things,Animals,lynx,greyscaled\Living_Things\Animals\lynx_0.jpg,0
Nonliving_Things,Buildings,church,greyscaled\Nonliving_Things\Buildings\church_0.jpg,0
Living_Things,Birds,hummingbird,greyscaled\Living_Things\Birds\hummingbird_0.jpg,0
Nonliving_Things,Kitchen_Uten,saucepan,greyscaled\Nonliving_Things\Kitchen_Uten\saucepan_0.jpg,0
Nonliving_Things,Furniture,couch,greyscaled\Nonliving_Things\Furniture\couch_0.jpg,0
Nonliving_Things,Buildings,cathedral,greyscaled\Nonliving_Things\Buildings\cathedral_0.jpg,0
Nonliving_Things,Vehicles,car,greyscaled\Nonliving_Things\Vehicles\car_0.jpg,0
Nonliving_Things,Tools,axe,greyscaled\Nonliving_Things\Tools\axe_0.jpg,0
Nonliving_Things,Kitchen_Uten,fondue,greyscaled\Nonliving_Things\Kitchen_Uten\fondue_0.jpg,0
Living_Things,Marine_creatures,whale,greyscaled\Living_Things\Marine_creatures\whale_0.jpg,0
Nonliving_Things,Buildings,castle,greyscaled\Nonliving_Things\Buildings\castle_0.jpg,0
Nonliving_Things,Kitchen_Uten,cup,greyscaled\Nonliving_Things\Kitchen_Uten\cup_0.jpg,0
Living_Things,Animals,cheetah,greyscaled\Living_Things\Animals\cheetah_0.jpg,0
