category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-75_19.png,75,19
Living_Things,processed/face/face-79_19.png,79,19
Living_Things,processed/face/face-17_19.png,17,19
Living_Things,processed/face/face-52_19.png,52,19
Nonliving_Things,processed/house/house-15_19.png,15,19
Nonliving_Things,processed/house/house-88_19.png,88,19
Nonliving_Things,processed/house/house-33_19.png,33,19
Nonliving_Things,processed/house/house-20_19.png,20,19
Nonliving_Things,processed/house/house-32_19.png,32,19
Nonliving_Things,processed/house/house-60_19.png,60,19
Living_Things,processed/face/face-94_19.png,94,19
Nonliving_Things,processed/house/house-48_19.png,48,19
Living_Things,processed/face/face-14_19.png,14,19
Living_Things,processed/face/face-18_19.png,18,19
Nonliving_Things,processed/house/house-30_19.png,30,19
Living_Things,processed/face/face-9_19.png,9,19
Living_Things,processed/face/face-5_19.png,5,19
Living_Things,processed/face/face-54_19.png,54,19
Nonliving_Things,processed/house/house-23_19.png,23,19
Living_Things,processed/face/face-30_19.png,30,19
Nonliving_Things,processed/house/house-12_19.png,12,19
Living_Things,processed/face/face-97_19.png,97,19
Living_Things,processed/face/face-61_19.png,61,19
Living_Things,processed/face/face-74_19.png,74,19
Living_Things,processed/face/face-28_19.png,28,19
Living_Things,processed/face/face-60_19.png,60,19
Living_Things,processed/face/face-96_19.png,96,19
Living_Things,processed/face/face-78_19.png,78,19
Living_Things,processed/face/face-39_19.png,39,19
Living_Things,processed/face/face-68_19.png,68,19
Nonliving_Things,processed/house/house-76_19.png,76,19
Living_Things,processed/face/face-90_19.png,90,19
Living_Things,processed/face/face-95_19.png,95,19
Living_Things,processed/face/face-20_19.png,20,19
Living_Things,processed/face/face-84_19.png,84,19
Living_Things,processed/face/face-33_19.png,33,19
Nonliving_Things,processed/house/house-71_19.png,71,19
Living_Things,processed/face/face-70_19.png,70,19
Living_Things,processed/face/face-38_19.png,38,19
Living_Things,processed/face/face-6_19.png,6,19
Nonliving_Things,processed/house/house-45_19.png,45,19
Living_Things,processed/face/face-34_19.png,34,19
Living_Things,processed/face/face-64_19.png,64,19
Nonliving_Things,processed/house/house-38_19.png,38,19
Living_Things,processed/face/face-45_19.png,45,19
Nonliving_Things,processed/house/house-39_19.png,39,19
Nonliving_Things,processed/house/house-26_19.png,26,19
Nonliving_Things,processed/house/house-50_19.png,50,19
Nonliving_Things,processed/house/house-18_19.png,18,19
Living_Things,processed/face/face-7_19.png,7,19
Living_Things,processed/face/face-82_19.png,82,19
Living_Things,processed/face/face-35_19.png,35,19
Living_Things,processed/face/face-86_19.png,86,19
Nonliving_Things,processed/house/house-85_19.png,85,19
Living_Things,processed/face/face-100_19.png,100,19
Nonliving_Things,processed/house/house-47_19.png,47,19
Nonliving_Things,processed/house/house-40_19.png,40,19
Living_Things,processed/face/face-58_19.png,58,19
Nonliving_Things,processed/house/house-7_19.png,7,19
Nonliving_Things,processed/house/house-11_19.png,11,19
Nonliving_Things,processed/house/house-70_19.png,70,19
Nonliving_Things,processed/house/house-99_19.png,99,19
Nonliving_Things,processed/house/house-49_19.png,49,19
Nonliving_Things,processed/house/house-63_19.png,63,19
Living_Things,processed/face/face-69_19.png,69,19
Nonliving_Things,processed/house/house-83_19.png,83,19
Nonliving_Things,processed/house/house-81_19.png,81,19
Nonliving_Things,processed/house/house-42_19.png,42,19
Living_Things,processed/face/face-25_19.png,25,19
Living_Things,processed/face/face-2_19.png,2,19
Nonliving_Things,processed/house/house-36_19.png,36,19
Nonliving_Things,processed/house/house-69_19.png,69,19
Nonliving_Things,processed/house/house-54_19.png,54,19
Living_Things,processed/face/face-80_19.png,80,19
Nonliving_Things,processed/house/house-100_19.png,100,19
Nonliving_Things,processed/house/house-44_19.png,44,19
Living_Things,processed/face/face-77_19.png,77,19
Nonliving_Things,processed/house/house-84_19.png,84,19
Living_Things,processed/face/face-8_19.png,8,19
Living_Things,processed/face/face-81_19.png,81,19
Nonliving_Things,processed/house/house-34_19.png,34,19
Nonliving_Things,processed/house/house-43_19.png,43,19
Living_Things,processed/face/face-13_19.png,13,19
Nonliving_Things,processed/house/house-68_19.png,68,19
Living_Things,processed/face/face-23_19.png,23,19
Living_Things,processed/face/face-37_19.png,37,19
Living_Things,processed/face/face-40_19.png,40,19
Nonliving_Things,processed/house/house-61_19.png,61,19
Living_Things,processed/face/face-29_19.png,29,19
Living_Things,processed/face/face-92_19.png,92,19
Nonliving_Things,processed/house/house-94_19.png,94,19
Living_Things,processed/face/face-71_19.png,71,19
Nonliving_Things,processed/house/house-86_19.png,86,19
Living_Things,processed/face/face-48_19.png,48,19
Living_Things,processed/face/face-31_19.png,31,19
Living_Things,processed/face/face-88_19.png,88,19
Living_Things,processed/face/face-3_19.png,3,19
Nonliving_Things,processed/house/house-59_19.png,59,19
Nonliving_Things,processed/house/house-19_19.png,19,19
Nonliving_Things,processed/house/house-64_19.png,64,19
