category,image_name,image_number,image_iter
Nonliving_Things,processed/house/house-83_0.png,83,0
Living_Things,processed/face/face-6_0.png,6,0
Nonliving_Things,processed/house/house-24_0.png,24,0
Nonliving_Things,processed/house/house-66_0.png,66,0
Living_Things,processed/face/face-7_0.png,7,0
Living_Things,processed/face/face-23_0.png,23,0
Nonliving_Things,processed/house/house-72_0.png,72,0
Living_Things,processed/face/face-36_0.png,36,0
Nonliving_Things,processed/house/house-88_0.png,88,0
Living_Things,processed/face/face-71_0.png,71,0
Living_Things,processed/face/face-21_0.png,21,0
Living_Things,processed/face/face-83_0.png,83,0
Nonliving_Things,processed/house/house-31_0.png,31,0
Living_Things,processed/face/face-93_0.png,93,0
Nonliving_Things,processed/house/house-28_0.png,28,0
Living_Things,processed/face/face-11_0.png,11,0
Living_Things,processed/face/face-76_0.png,76,0
Nonliving_Things,processed/house/house-100_0.png,100,0
Living_Things,processed/face/face-37_0.png,37,0
Nonliving_Things,processed/house/house-14_0.png,14,0
Nonliving_Things,processed/house/house-45_0.png,45,0
Living_Things,processed/face/face-14_0.png,14,0
Living_Things,processed/face/face-43_0.png,43,0
Nonliving_Things,processed/house/house-99_0.png,99,0
Living_Things,processed/face/face-60_0.png,60,0
Nonliving_Things,processed/house/house-49_0.png,49,0
Living_Things,processed/face/face-74_0.png,74,0
Nonliving_Things,processed/house/house-78_0.png,78,0
Living_Things,processed/face/face-10_0.png,10,0
Living_Things,processed/face/face-82_0.png,82,0
Living_Things,processed/face/face-91_0.png,91,0
Nonliving_Things,processed/house/house-64_0.png,64,0
Nonliving_Things,processed/house/house-98_0.png,98,0
Nonliving_Things,processed/house/house-42_0.png,42,0
Living_Things,processed/face/face-24_0.png,24,0
Living_Things,processed/face/face-62_0.png,62,0
Nonliving_Things,processed/house/house-16_0.png,16,0
Living_Things,processed/face/face-17_0.png,17,0
Living_Things,processed/face/face-65_0.png,65,0
Living_Things,processed/face/face-27_0.png,27,0
Nonliving_Things,processed/house/house-13_0.png,13,0
Living_Things,processed/face/face-87_0.png,87,0
Nonliving_Things,processed/house/house-1_0.png,1,0
Nonliving_Things,processed/house/house-65_0.png,65,0
Living_Things,processed/face/face-68_0.png,68,0
Nonliving_Things,processed/house/house-47_0.png,47,0
Living_Things,processed/face/face-99_0.png,99,0
Living_Things,processed/face/face-3_0.png,3,0
Nonliving_Things,processed/house/house-95_0.png,95,0
Nonliving_Things,processed/house/house-80_0.png,80,0
Nonliving_Things,processed/house/house-55_0.png,55,0
Nonliving_Things,processed/house/house-40_0.png,40,0
Living_Things,processed/face/face-19_0.png,19,0
Living_Things,processed/face/face-5_0.png,5,0
Nonliving_Things,processed/house/house-58_0.png,58,0
Living_Things,processed/face/face-46_0.png,46,0
Living_Things,processed/face/face-61_0.png,61,0
Nonliving_Things,processed/house/house-59_0.png,59,0
Living_Things,processed/face/face-45_0.png,45,0
Living_Things,processed/face/face-98_0.png,98,0
Nonliving_Things,processed/house/house-46_0.png,46,0
Nonliving_Things,processed/house/house-75_0.png,75,0
Living_Things,processed/face/face-38_0.png,38,0
Nonliving_Things,processed/house/house-34_0.png,34,0
Nonliving_Things,processed/house/house-79_0.png,79,0
Nonliving_Things,processed/house/house-18_0.png,18,0
Nonliving_Things,processed/house/house-67_0.png,67,0
Nonliving_Things,processed/house/house-81_0.png,81,0
Nonliving_Things,processed/house/house-3_0.png,3,0
Living_Things,processed/face/face-63_0.png,63,0
Living_Things,processed/face/face-16_0.png,16,0
Living_Things,processed/face/face-22_0.png,22,0
Nonliving_Things,processed/house/house-19_0.png,19,0
Nonliving_Things,processed/house/house-15_0.png,15,0
Nonliving_Things,processed/house/house-76_0.png,76,0
Living_Things,processed/face/face-69_0.png,69,0
Nonliving_Things,processed/house/house-77_0.png,77,0
Nonliving_Things,processed/house/house-50_0.png,50,0
Nonliving_Things,processed/house/house-57_0.png,57,0
Living_Things,processed/face/face-50_0.png,50,0
Living_Things,processed/face/face-18_0.png,18,0
Living_Things,processed/face/face-64_0.png,64,0
Living_Things,processed/face/face-26_0.png,26,0
Nonliving_Things,processed/house/house-4_0.png,4,0
Nonliving_Things,processed/house/house-20_0.png,20,0
Living_Things,processed/face/face-32_0.png,32,0
Nonliving_Things,processed/house/house-8_0.png,8,0
Living_Things,processed/face/face-12_0.png,12,0
Nonliving_Things,processed/house/house-2_0.png,2,0
Nonliving_Things,processed/house/house-94_0.png,94,0
Living_Things,processed/face/face-73_0.png,73,0
Nonliving_Things,processed/house/house-5_0.png,5,0
Nonliving_Things,processed/house/house-73_0.png,73,0
Nonliving_Things,processed/house/house-61_0.png,61,0
Living_Things,processed/face/face-84_0.png,84,0
Living_Things,processed/face/face-40_0.png,40,0
Living_Things,processed/face/face-79_0.png,79,0
Living_Things,processed/face/face-81_0.png,81,0
Living_Things,processed/face/face-1_0.png,1,0
Nonliving_Things,processed/house/house-63_0.png,63,0
