category,image_name,count
Living_Things,processed\face\male_18_25.png,25
Nonliving_Things,processed\house\House5_25.png,25
Nonliving_Things,processed\house\House38_25.png,25
Nonliving_Things,processed\house\House42_25.png,25
Living_Things,processed\face\male_24_25.png,25
Living_Things,processed\face\male_92_25.png,25
Living_Things,processed\face\male_21_25.png,25
Living_Things,processed\face\male_10_25.png,25
Living_Things,processed\face\female_40_25.png,25
Living_Things,processed\face\male_23_25.png,25
Nonliving_Things,processed\house\House48_25.png,25
Living_Things,processed\face\female_45_25.png,25
Nonliving_Things,processed\house\House96_25.png,25
Nonliving_Things,processed\house\House61_25.png,25
Living_Things,processed\face\male_57_25.png,25
Nonliving_Things,processed\house\House80_25.png,25
Nonliving_Things,processed\house\House99_25.png,25
Nonliving_Things,processed\house\House85_25.png,25
Living_Things,processed\face\female_28_25.png,25
Nonliving_Things,processed\house\House76_25.png,25
Living_Things,processed\face\female_39_25.png,25
Nonliving_Things,processed\house\3257831_House58_25.png,25
Nonliving_Things,processed\house\House11_25.png,25
Nonliving_Things,processed\house\House43_25.png,25
Nonliving_Things,processed\house\House41_25.png,25
Nonliving_Things,processed\house\House47_25.png,25
Nonliving_Things,processed\house\House90_25.png,25
Nonliving_Things,processed\house\House59_25.png,25
Nonliving_Things,processed\house\House57_25.png,25
Nonliving_Things,processed\house\House26_25.png,25
Living_Things,processed\face\female_55_25.png,25
Nonliving_Things,processed\house\House30_25.png,25
Nonliving_Things,processed\house\House51_25.png,25
Nonliving_Things,processed\house\House92_25.png,25
Nonliving_Things,processed\house\House77_25.png,25
Nonliving_Things,processed\house\House33_25.png,25
Living_Things,processed\face\male_32_25.png,25
Nonliving_Things,processed\house\House35_25.png,25
Nonliving_Things,processed\house\House73_25.png,25
Nonliving_Things,processed\house\3257813_House74_25.png,25
Living_Things,processed\face\male_53_25.png,25
Nonliving_Things,processed\house\House56_25.png,25
Nonliving_Things,processed\house\House95_25.png,25
Living_Things,processed\face\female_63_25.png,25
Nonliving_Things,processed\house\House100_25.png,25
Living_Things,processed\face\female_8_25.png,25
Living_Things,processed\face\female_78_25.png,25
Living_Things,processed\face\male_63_25.png,25
Living_Things,processed\face\male_4_25.png,25
Nonliving_Things,processed\house\House97_25.png,25
Nonliving_Things,processed\house\House84_25.png,25
Nonliving_Things,processed\house\House82_25.png,25
Nonliving_Things,processed\house\House24_25.png,25
Living_Things,processed\face\male_8_25.png,25
Nonliving_Things,processed\house\House98_25.png,25
Living_Things,processed\face\female_85_25.png,25
Living_Things,processed\face\female_44_25.png,25
Nonliving_Things,processed\house\House31_25.png,25
Living_Things,processed\face\male_74_25.png,25
Living_Things,processed\face\male_96_25.png,25
Living_Things,processed\face\female_52_25.png,25
Living_Things,processed\face\male_17_25.png,25
Living_Things,processed\face\male_43_25.png,25
Living_Things,processed\face\female_66_25.png,25
Nonliving_Things,processed\house\House39_25.png,25
Living_Things,processed\face\female_92_25.png,25
Living_Things,processed\face\female_14_25.png,25
Living_Things,processed\face\male_90_25.png,25
